##### ANGLO-SAXONS #####
EVTDESC318063_1;The Anglo-Saxon rulers of Northern Gaul have created the 'Eorldom of Readaland' on the lands that once formed part of the High Lordship of Broerec.\n\nFrom this day on, the city of Condate Riedonum and the surrounding provinces will belong 'de jure' to the newly formed Anglo-Saxon Eorldom. Any previous claim or birthright will no longer be recognized, and the new Saxon rulers will be considered the only rightful lieges of these lands.;;;;;;;;;;;;;;x
EVTNAME318070_1;Eorldom of Blæs;;;;;;;;;;;;;;x
EVTDESC318070_1;The Anglo-Saxon rulers of Western Gaul have created the 'Eorldom of Blæs' on the lands that once formed the Roman Civitas of Carnutia.\n\nFrom this day on, several provinces southwest of Lutetia, including the city of Autricum and the fortress of Blesum, will belong 'de jure' to the newly formed Anglo-Saxon Eorldom. Any previous claim or birthright will no longer be recognized, and the new Saxon rulers will be considered the only rightful lieges of these lands.;;;;;;;;;;;;;;x
EVTNAME318071_1;Eorldom of Angeow;;;;;;;;;;;;;;x
EVTDESC318071_1;The Anglo-Saxon rulers of Western Gaul have created the 'Eorldom of Angeow' on the lands that once formed the Roman Civitas of Andecavia.\n\nFrom this day on, several provinces on the banks of the lower Liger, including the city of Juliomagus, will belong 'de jure' to the newly formed Anglo-Saxon Eorldom. Any previous claim or birthright will no longer be recognized, and the new Saxon rulers will be considered the only rightful lieges of these lands.;;;;;;;;;;;;;;x
EVTNAME318072_1;Eorldom of Nametaland;;;;;;;;;;;;;;x
EVTDESC318072_1;The Anglo-Saxon rulers of Western Gaul have created the 'Eorldom of Nametaland' on the lands that once formed the Roman Civitas of Namnetia.\n\nFrom this day on, the provinces just southwest of the Armorican pennisula, including the port of Portus Namnetum, will belong 'de jure' to the newly formed Anglo-Saxon Eorldom. Any previous claim or birthright will no longer be recognized, and the new Saxon rulers will be considered the only rightful lieges of these lands.;;;;;;;;;;;;;;x
EVTNAME318073_1;Eorldom of Manig;;;;;;;;;;;;;;x
EVTDESC318073_1;The Anglo-Saxon rulers of Western Gaul have created the 'Eorldom of Manig' on the lands that once formed the Roman Civitas of Cenomania.\n\nFrom this day on, several provinces around the city of Cenomanus will belong 'de jure' to the newly formed Anglo-Saxon Eorldom. Any previous claim or birthright will no longer be recognized, and the new Saxon rulers will be considered the only rightful lieges of these lands.;;;;;;;;;;;;;;x
EVTNAME318074_1;Eorldom of Tyranaham;;;;;;;;;;;;;;x
EVTDESC318074_1;The Anglo-Saxon rulers of Western Gaul have created the 'Eorldom of Tyranaham' on the lands that once formed the Roman Civitas of Turonia.\n\nFrom this day on, several provinces along the Liger and Vigenna, including the former provincial capital of Cæsarodunum, will belong 'de jure' to the newly formed Anglo-Saxon Eorldom. Any previous claim or birthright will no longer be recognized, and the new Saxon rulers will be considered the only rightful lieges of these lands.;;;;;;;;;;;;;;x
EVTNAME314220_1;Eorldom of Peitowe;;;;;;;;;;;;;;x
EVTDESC314220_1;The Anglo-Saxon rulers of Western Gaul have created the 'Eorldom of Peitowe' on the lands that once formed the Roman Civitas of Pictonia.\n\nFrom this day on, the provinces to the south of the mouth of the Liger will belong 'de jure' to the newly formed Anglo-Saxon Eorldom. Any previous claim or birthright will no longer be recognized, and the new Saxon rulers will be considered the only rightful lieges of these lands.;;;;;;;;;;;;;;x
EVTNAME314221_1;Eorldom of Ambeanas;;;;;;;;;;;;;;x
EVTDESC314221_1;The Anglo-Saxon rulers of Northeastern Gaul have created the 'Eorldom of Ambeanas' on the lands that once formed the Roman Civitas of Ambiania.\n\nFrom this day on, the provinces around the Samara river will belong 'de jure' to the newly formed Anglo-Saxon Eorldom. Any previous claim or birthright will no longer be recognized, and the new Saxon rulers will be considered the only rightful lieges of these lands.;;;;;;;;;;;;;;x
##### FRANKS #####
EVTNAME314201;The Conquest of Soissons;;;;;;;;;;;;;;x
EVTDESC314201;The Franks have triumphed over the Romans of Soissons from their lands in Belgica and brought almost the entirety of Northern Gaul under their rule. As Franks pour across the old frontier, [Root.GetTitledName] has begun to divide up the lands into new counties and kingdoms for the land's new rulers.\n\nFrom this day on, the provinces that once made up the Domain of Soissons will belong 'de jure' to these newly created Frankish counties and kingdoms. Any previous claim or birthright will no longer be recognized, and the new Frankish rulers will be considered the only rightful lieges of these lands.;;;;;;;;;;;;;;x
EVTOPTA314201;A new age dawns over Gaul!;;;;;;;;;;;;;;x
EVTOPTB314201;This is unacceptable!;;;;;;;;;;;;;;x
EVTOPTC314201;This is interesting news...;;;;;;;;;;;;;;x
EVTNAME314202;The Conquest of Benoic;;;;;;;;;;;;;;x
EVTDESC314202;The Franks have destroyed the kingdom of Benoic and integrated the devastated lands of northwestern Gaul where the Armorican kingdom once stood into their realm.\n\nFrom this day on, the provinces of the kingdom of Belenot and Ban will belong 'de jure' to the newly created counties of Cotentin and Bessin under the Frankish kingdom of Neustria. Any previous claim or birthright will no longer be recognized, and the new Frankish rulers will be considered the only rightful lieges of these lands.;;;;;;;;;;;;;;x
EVTOPTA314202;Our hold over Gaul grows stronger day by day!;;;;;;;;;;;;;;x
EVTOPTB314202;This is unacceptable!;;;;;;;;;;;;;;x
EVTOPTC314202;This is interesting news...;;;;;;;;;;;;;;x
EVTNAME314203;Duchy of Bretland;;;;;;;;;;;;;;x
EVTDESC314203;The Lords of the Franks have created the 'Duchy of Bretland' in the lands that once formed the Armorican kingdom of Broceliande.\n\nFrom this day on, the Armorican peninsula and the ancient forest of Broceliande will belong 'de jure' to this duchy. Any previous claim or birthright will no longer be recognized, and the new Frankish rulers will be considered rightful lieges of these lands.;;;;;;;;;;;;;;x
EVTOPTA314203;This is interesting news...;;;;;;;;;;;;;;x
EVTNAME314204;The Conquest of Toulouse;;;;;;;;;;;;;;x
EVTDESC314204;The Franks have defeated the Visigoths and pushed them south to their last Gallic redoubt in Septimania, bringing nearly all of southern Gaul under their control.\n\nFrom this day on, the northern provinces of the Kingdom of the Visigoths will belong 'de jure' to these new Frankish counties under the kingdom of Orleans and the new kingdom of Aquitaine. Any previous claim or birthright will no longer be recognized, and the new Frankish rulers will be considered the only rightful lieges of these lands.;;;;;;;;;;;;;;x
EVTOPTA314204;This is interesting news...;;;;;;;;;;;;;;x
EVTNAME314205;The Conquest of Burgundy;;;;;;;;;;;;;;x
EVTDESC314205;The Franks have defeated the Burgundians on the field of battle and conquered their vast kingdom, bringing much of southeastern Gaul under their control.\n\nFrom this day on, the provinces of Sapaudia will belong 'de jure' to these new Frankish counties under the Kingdom of Burgundy, ruled as a new Frankish kingdom. Any previous claim or birthright will no longer be recognized, and the new Frankish rulers will be considered the only rightful lieges of these lands.;;;;;;;;;;;;;;x
EVTOPTA314205;This is interesting news...;;;;;;;;;;;;;;x
EVTNAME314206;The Conquest of Provence;;;;;;;;;;;;;;x
EVTDESC314206;The last Praetorian Prefect of Gaul has surrendered to the Franks, bringing the era of Ostrogothic rule in Provence to a close. The Franks now stand triumphant over southeastern Gaul, finally bringing the rich cities of the region under their control.\n\nFrom this day on, the provinces of Provence will belong 'de jure' to these new Frankish counties under the newly formed Frankish Duchy of Provence. Any previous claim or birthright will no longer be recognized, and the new Frankish rulers will be considered the only rightful lieges of these lands.;;;;;;;;;;;;;;x
EVTOPTA314206;This is interesting news...;;;;;;;;;;;;;;x
EVTNAME314207;The Conquest of Frisia;;;;;;;;;;;;;;x
EVTDESC314207;The Franks have defeated the hardy Frisians north of Gaul and conquered their lands on the coast of the North Sea.\n\nFrom this day on, all the lands and provinces of the former Kingdom of Frisia will be incorporated into the greater Frankish realm as a vassal duchy. Any previous claim or birthright will no longer be recognized, and the new Frankish rulers will be considered the only rightful lieges of these lands.;;;;;;;;;;;;;;x
EVTOPTA314207;This is interesting news...;;;;;;;;;;;;;;x
EVTNAME314208;The Conquest of Saxony;;;;;;;;;;;;;;x
EVTDESC314208;The Franks have defeated the fierce Saxon tribes and established their supremacy over northern Germania, all the way to the Elbe and beyond.\n\nFrom this day on, the lands and provinces of the conquered Saxon nation will be reorganized into counties and incorporated into the greater Frankish realm as a vassal duchy. Any previous claim or birthright will no longer be recognized, and the new Frankish rulers will be considered the only rightful lieges of these lands.;;;;;;;;;;;;;;x
EVTOPTA314208;This is interesting news...;;;;;;;;;;;;;;x
EVTNAME314210;The Conquest of Alemannia;;;;;;;;;;;;;;x
EVTDESC314210;After a victorius campaign, [Root.GetTitledName] has managed to defeat and subjugate all of the many tribes of the Alemanni, bringing the Franks in control of their lands along the upper Rhenus river in southern Germania.\n\nFrom this day on, the northern gowes of Alemannia will be annexed into the Frankish kingdom of Austrasia and the remainder incorporated into the greater Frankish realm as a vassal duchy. Any previous claim or birthright will no longer be recognized, and the new Frankish rulers will be considered the only rightful lieges of these lands.;;;;;;;;;;;;;;x
EVTOPTA314210;This is interesting news...;;;;;;;;;;;;;;x
EVTNAME314211;The Conquest of Franconia;;;;;;;;;;;;;;x
EVTDESC314211;The provinces that once made up the Kingdom of Franconia under the Germanic Empire have been reconquered by the Franks who once claimed those lands as their own.\n\nFrom this day on, the old Frankish homelands of Ripuaria and Hesse will be restored 'de jure' to the the Kingdom of Austrasia and the greater Frankish realm. Any previous claim or birthright will no longer be recognized, and the new Frankish rulers will be considered the only rightful lieges of these lands.;;;;;;;;;;;;;;x
EVTOPTA314211;This is interesting news...;;;;;;;;;;;;;;x
EVTNAME314209;Empire of Francia;;;;;;;;;;;;;;x
EVTDESC314209;The squabbling kingdoms of Gaul have all been finally reunited. As the undisputed hegemon of Western Europe, [Root.GetFullName] has been crowned by the Pope himself Emperor of all the Franks, Emperor of the Romans, Emperor of the new realm of Francia. And while some may dispute his claim to the Roman Empire, no one in Gaul is in any position to challenge the mighty empire of the Franks.;;;;;;;;;;;;;;x
EVTOPTA314209;The Empire of the West rises again!;;;;;;;;;;;;;;x
EVTOPTB314209;Glory to the emperor!;;;;;;;;;;;;;;x
EVTOPTC314209;This is interesting news...;;;;;;;;;;;;;;x
EVTNAME318036;County of Roðoburg;;;;;;;;;;;;;;x
EVTDESC318036;The Frankish rulers of Northern Gaul have created the 'County of Roðoburg' on the lands that once formed the Roman Civitas of Sequania.\n\nFrom this day on, the provinces at the mouth of the Sequana will belong 'de jure' to the newly formed county. Any previous claim or birthright will no longer be recognized, and the new Frankish rulers will be considered the only rightful lieges of these lands.;;;;;;;;;;;;;;x
EVTOPTA318036;This is interesting news...;;;;;;;;;;;;;;x
EVTNAME318037;County of Beauvais;;;;;;;;;;;;;;x
EVTDESC318037;The Frankish rulers of Northern Gaul have created the 'County of Beauvais' on the lands that once formed the Roman Civitas of Bellovacia.\n\nFrom this day on, the provinces of Cæsaromagus, Meruacum, and Silvanectia along the Isara will belong 'de jure' to the newly formed county. Any previous claim or birthright will no longer be recognized, and the new Frankish rulers will be considered the only rightful lieges of these lands.;;;;;;;;;;;;;;x
EVTOPTA318037;This is interesting news...;;;;;;;;;;;;;;x
EVTNAME318051;County of Mosan;;;;;;;;;;;;;;x
EVTDESC318051;The Frankish rulers of Eastern Gaul have created the 'County of Mosan' on the lands that once formed the Roman Civitas of Mediomatricia.\n\nFrom this day on, the provinces around the former Roman city of Divodorum will belong 'de jure' to the newly formed county. Any previous claim or birthright will no longer be recognized, and the new Frankish rulers will be considered the only rightful lieges of these lands.;;;;;;;;;;;;;;x
EVTNAME318052;County of Bietgowe;;;;;;;;;;;;;;x
EVTDESC318052;The Frankish rulers of Eastern Gaul have created the 'County of Bietgowe' on the lands that once formed much of the Roman Civitas of Treveria.\n\nFrom this day on, the great Roman city and former imperial residence of Augusta Treverorum and the surrounding provinces will belong 'de jure' to the newly formed county. Any previous claim or birthright will no longer be recognized, and the new Frankish rulers will be considered the only rightful lieges of these lands.;;;;;;;;;;;;;;x
EVTNAME318053;County of Wirten;;;;;;;;;;;;;;x
EVTDESC318053;The Frankish rulers of Eastern Gaul have created the 'County of Wirten' on the lands that once formed the Roman Civitas of Verodunensia.\n\nFrom this day on, the provinces of Verodunum and Ibliodurum will belong 'de jure' to the newly formed county. Any previous claim or birthright will no longer be recognized, and the new Frankish rulers will be considered the only rightful lieges of these lands.;;;;;;;;;;;;;;x
EVTNAME318054;County of Toul;;;;;;;;;;;;;;x
EVTDESC318054;The Frankish rulers of Eastern Gaul have created the 'County of Toul' on the lands that once formed the Roman Civitas of Leucia.\n\nFrom this day on, several provinces around the upper Mosa and Mosella around the city of Tullum will belong 'de jure' to the newly formed county. Any previous claim or birthright will no longer be recognized, and the new Frankish rulers will be considered the only rightful lieges of these lands.;;;;;;;;;;;;;;x
EVTNAME318055;County of Vermandois;;;;;;;;;;;;;;x
EVTDESC318055;The Frankish rulers of Northern Gaul have created the 'County of Vermandois' on the lands that once formed parts of the Roman Civitates of Viromanduia and Remia.\n\nFrom this day on, the provinces along the upper Asara will belong 'de jure' to the newly formed county. Any previous claim or birthright will no longer be recognized, and the new Frankish rulers will be considered the only rightful lieges of these lands.;;;;;;;;;;;;;;x
EVTNAME318056;County of Soissons;;;;;;;;;;;;;;x
EVTDESC318056;The Frankish rulers of Northern Gaul have created the 'County of Soissons' on the lands that once formed the Roman Civitas of Suessionia.\n\nFrom this day on, the provinces surrounding the former capital of Soissons, the former centre of the last Roman strongholds in Gaul, will belong 'de jure' to the newly formed county. Any previous claim or birthright will no longer be recognized, and the new Frankish rulers will be considered the only rightful lieges of these lands.;;;;;;;;;;;;;;x
EVTNAME318057;County of Porcien;;;;;;;;;;;;;;x
EVTDESC318057;The Frankish rulers of Northern Gaul have created the 'County of Porcien' on the lands that once formed parts of the Roman Civitas of Remia.\n\nFrom this day on, the provinces of the western Silva Arduenna will belong 'de jure' to the newly formed county. Any previous claim or birthright will no longer be recognized, and the new Frankish rulers will be considered the only rightful lieges of these lands.;;;;;;;;;;;;;;x
EVTNAME318058;County of Lisieux;;;;;;;;;;;;;;x
EVTDESC318058;The Frankish rulers of Northern Gaul have created the 'County of Lisieux' on the lands that once formed the territory of the tribe of the Lexovii.\n\nFrom this day on, the city of Noviomagus Lexoviorum and the surrounding lands will belong 'de jure' to the newly formed county. Any previous claim or birthright will no longer be recognized, and the new Frankish rulers will be considered the only rightful lieges of these lands.;;;;;;;;;;;;;;x
EVTNAME318059;County of Évreux;;;;;;;;;;;;;;x
EVTDESC318059;The Frankish rulers of Northern Gaul have created the 'County of Évreux' on the lands that once formed the Roman Civitas of Eburovicia.\n\nFrom this day on, the provinces of Aulercorum and Condate will belong 'de jure' to the newly formed county. Any previous claim or birthright will no longer be recognized, and the new Frankish rulers will be considered the only rightful lieges of these lands.;;;;;;;;;;;;;;x
EVTNAME318060;County of Hiémois;;;;;;;;;;;;;;x
EVTDESC318060;The Frankish rulers of Northern Gaul have created the 'County of Hiémois' on the lands that once formed the Roman civitas of Sagia.\n\nFrom this day on, the provinces of Sagium and Esuvia will belong 'de jure' to the newly formed county. Any previous claim or birthright will no longer be recognized, and the new Frankish rulers will be considered the only rightful lieges of these lands.;;;;;;;;;;;;;;x
EVTNAME318061;County of Bessin;;;;;;;;;;;;;;x
EVTDESC318061;The Frankish rulers of Northern Gaul have created the 'County of Bessin' on the lands that once formed the High Lordship of Baiocassia.\n\nFrom this day on, the provinces that once formed the eastern part of the Kingdom of Benoic will belong 'de jure' to the newly formed county. Any previous claim or birthright will no longer be recognized, and the new Frankish rulers will be considered the only rightful lieges of these lands.;;;;;;;;;;;;;;x
EVTNAME318062;County of Konstantinslant;;;;;;;;;;;;;;x
EVTDESC318062;The Frankish rulers of Northern Gaul have created the 'County of Konstantinslant' on the lands that once formed the High Lordships of Trebes and Gannes.\n\nFrom this day on, the provinces that once formed the heart of the Armorican Kingdom of Benoic will belong 'de jure' to the newly formed county. Any previous claim or birthright will no longer be recognized, and the new Frankish rulers will be considered the only rightful lieges of these lands.;;;;;;;;;;;;;;x
EVTNAME318063;County of Rodorulant;;;;;;;;;;;;;;x
EVTDESC318063;The Frankish rulers of Northern Gaul have created the 'County of Rodorulant' on the lands that once formed part of the High Lordship of Broerec.\n\nFrom this day on, the city of Condate Riedonum and the surrounding provinces will belong 'de jure' to the newly formed county. Any previous claim or birthright will no longer be recognized, and the new Frankish rulers will be considered the only rightful lieges of these lands.;;;;;;;;;;;;;;x
EVTNAME318064;County of Lutil Frankaland;;;;;;;;;;;;;;x
EVTDESC318064;The Frankish rulers of Northern Gaul have created the 'County of Lutil Frankaland' on the lands that once formed the Roman Civitas of Parisia.\n\nFrom this day on, the city of Lutetia and the surrounding provinces around the confluence of the Sequana and Matrona will belong 'de jure' to the newly formed county. Any previous claim or birthright will no longer be recognized, and the new Frankish rulers will be considered the only rightful lieges of these lands.;;;;;;;;;;;;;;x
EVTNAME318065;County of Meaux;;;;;;;;;;;;;;x
EVTDESC318065;The Frankish rulers of Northern Gaul have created the 'County of Meaux' on the lands that once formed the Roman Civitas of Meldia.\n\nFrom this day on, the provinces of Iantinum and Calagum just east of Lutetia will belong 'de jure' to the newly formed county. Any previous claim or birthright will no longer be recognized, and the new Frankish rulers will be considered the only rightful lieges of these lands.;;;;;;;;;;;;;;x
EVTNAME318066;County of Sens;;;;;;;;;;;;;;x
EVTDESC318066;The Frankish rulers of Northern Gaul have created the 'County of Sens' on the lands that once formed the Roman Civitas of Senonia.\n\nFrom this day on, the former provincial capital of Agedincum and the surrounding provinces on the Sequana will belong 'de jure' to the newly formed county. Any previous claim or birthright will no longer be recognized, and the new Frankish rulers will be considered the only rightful lieges of these lands.;;;;;;;;;;;;;;x
EVTNAME318067;County of Auxerre;;;;;;;;;;;;;;x
EVTDESC318067;The Frankish rulers of Central Gaul have created the 'County of Auxerre' on the lands that once formed the Roman Civitas of Autissiodoria.\n\nFrom this day on, the important Christian centre of Autissiodurum and the surrounding provinces on the Icauna will belong 'de jure' to the newly formed county. Any previous claim or birthright will no longer be recognized, and the new Frankish rulers will be considered the only rightful lieges of these lands.;;;;;;;;;;;;;;x
EVTNAME318068;County of Champaigne;;;;;;;;;;;;;;x
EVTDESC318068;The Frankish rulers of Central Gaul have created the 'County of Champaigne' on the lands to the south of the upper Matrona.\n\nFrom this day on, several provinces that once formed the Roman Civitates of Catalaunia and Tricassia will belong 'de jure' to the newly formed county. Any previous claim or birthright will no longer be recognized, and the new Frankish rulers will be considered the only rightful lieges of these lands.;;;;;;;;;;;;;;x
EVTNAME318069;County of Orleans;;;;;;;;;;;;;;x
EVTDESC318069;The Frankish rulers of Central Gaul have created the 'County of Orleans' on the lands that once formed the Roman Civitas of Aureliania.\n\nFrom this day on, the city of Aurelianum and the surrounding provinces on the upper bend of the Liger will belong 'de jure' to the newly formed county. Any previous claim or birthright will no longer be recognized, and the new Frankish rulers will be considered the only rightful lieges of these lands.;;;;;;;;;;;;;;x
EVTNAME318070;County of Blois;;;;;;;;;;;;;;x
EVTDESC318070;The Frankish rulers of Western Gaul have created the 'County of Blois' on the lands that once formed the Roman Civitas of Carnutia.\n\nFrom this day on, several provinces southwest of Lutetia, including the city of Autricum and the fortress of Blesum, will belong 'de jure' to the newly formed county. Any previous claim or birthright will no longer be recognized, and the new Frankish rulers will be considered the only rightful lieges of these lands.;;;;;;;;;;;;;;x
EVTNAME318071;County of Anjou;;;;;;;;;;;;;;x
EVTDESC318071;The Frankish rulers of Western Gaul have created the 'County of Anjou' on the lands that once formed the Roman Civitas of Andecavia.\n\nFrom this day on, several provinces on the banks of the lower Liger, including the city of Juliomagus, will belong 'de jure' to the newly formed county. Any previous claim or birthright will no longer be recognized, and the new Frankish rulers will be considered the only rightful lieges of these lands.;;;;;;;;;;;;;;x
EVTNAME318072;County of Nametaslant;;;;;;;;;;;;;;x
EVTDESC318072;The Frankish rulers of Western Gaul have created the 'County of Nametaslant' on the lands that once formed the Roman Civitas of Namnetia.\n\nFrom this day on, the provinces just southwest of the Armorican pennisula, including the port of Portus Namnetum, will belong 'de jure' to the newly formed county. Any previous claim or birthright will no longer be recognized, and the new Frankish rulers will be considered the only rightful lieges of these lands.;;;;;;;;;;;;;;x
EVTNAME318073;County of Celmans;;;;;;;;;;;;;;x
EVTDESC318073;The Frankish rulers of Western Gaul have created the 'County of Celmans' on the lands that once formed the Roman Civitas of Cenomania.\n\nFrom this day on, several provinces around the city of Cenomanus will belong 'de jure' to the newly formed county. Any previous claim or birthright will no longer be recognized, and the new Frankish rulers will be considered the only rightful lieges of these lands.;;;;;;;;;;;;;;x
EVTNAME318074;County of Tours;;;;;;;;;;;;;;x
EVTDESC318074;The Frankish rulers of Western Gaul have created the 'County of Tours' on the lands that once formed the Roman Civitas of Turonia.\n\nFrom this day on, several provinces along the Liger and Vigenna, including the former provincial capital of Cæsarodunum, will belong 'de jure' to the newly formed county. Any previous claim or birthright will no longer be recognized, and the new Frankish rulers will be considered the only rightful lieges of these lands.;;;;;;;;;;;;;;x
EVTNAME318075;County of Berry;;;;;;;;;;;;;;x
EVTDESC318075;The Frankish rulers of Central Gaul have created the 'County of Berry' on the lands that once formed parts of the Roman Civitas of Biturigia and the Visigothic high lordship of Cubia.\n\nFrom this day on, the provinces around the ancient Roman provincial capital of Avaricum will belong 'de jure' to the newly formed county. Any previous claim or birthright will no longer be recognized, and the new Frankish rulers will be considered the only rightful lieges of these lands.;;;;;;;;;;;;;;x
EVTNAME318076;County of Auvergne;;;;;;;;;;;;;;x
EVTDESC318076;The Frankish rulers of Central Gaul have created the 'County of Auvergne' on the lands that once formed the Roman Civitas of Alvernia.\n\nFrom this day on, the provinces that once formed the territory of the fiercely independent Arvernii will belong 'de jure' to the newly formed county. Any previous claim or birthright will no longer be recognized, and the new Frankish rulers will be considered the only rightful lieges of these lands.;;;;;;;;;;;;;;x
EVTNAME314220;County of Theiphalia;;;;;;;;;;;;;;x
EVTDESC314220;The Frankish rulers of Western Gaul have created the 'County of Theiphalia' on the lands that once formed the Roman Civitas of Pictonia.\n\nFrom this day on, the provinces to the south of the mouth of the Liger will belong 'de jure' to the newly formed county. Any previous claim or birthright will no longer be recognized, and the new Frankish rulers will be considered the only rightful lieges of these lands.;;;;;;;;;;;;;;x
EVTOPTA314220;This is interesting news...;;;;;;;;;;;;;;x
EVTNAME318000;County of Sanctone;;;;;;;;;;;;;;x
EVTDESC318000;The Frankish rulers of Western Gaul have created the 'County of Sanctone' on the lands that once formed the Roman Civitas of Santonia.\n\nFrom this day on, the provinces of Santonorum, Aunedonnacum, and Agernacum will belong 'de jure' to the newly formed county. Any previous claim or birthright will no longer be recognized, and the new Frankish rulers will be considered the only rightful lieges of these lands.;;;;;;;;;;;;;;x
EVTOPTA318000;This is interesting news...;;;;;;;;;;;;;;x
EVTNAME318001;County of Engolesme;;;;;;;;;;;;;;x
EVTDESC318001;The Frankish rulers of Western Gaul have created the 'County of Engolesme' on the lands that once formed the Roman Civitas of Ecolismensia.\n\nFrom this day on, the provinces of Iculisma and Sermanicomagus on the plains of the Carantocus will belong 'de jure' to the newly formed county. Any previous claim or birthright will no longer be recognized, and the new Frankish rulers will be considered the only rightful lieges of these lands.;;;;;;;;;;;;;;x
EVTOPTA318001;This is interesting news...;;;;;;;;;;;;;;x
EVTNAME318002;County of Burdeghla;;;;;;;;;;;;;;x
EVTDESC318002;The Frankish rulers of Western Gaul have created the 'County of Burdeghla' on the lands that once formed the Roman Civitas of Viviscia.\n\nFrom this day on, the former provincial capital of Burdigala and the surrounding provinces will belong 'de jure' to the newly formed county. Any previous claim or birthright will no longer be recognized, and the new Frankish rulers will be considered the only rightful lieges of these lands.;;;;;;;;;;;;;;x
EVTOPTA318002;This is interesting news...;;;;;;;;;;;;;;x
EVTNAME318003;County of Périgord;;;;;;;;;;;;;;x
EVTDESC318003;The Frankish rulers of Southern Gaul have created the 'County of Périgord' on the lands that once formed the Roman Civitas of Petrocoria.\n\nFrom this day on, the wooded valleys of the Duranius and Vizara around the city of Vesunna will belong 'de jure' to the newly formed county. Any previous claim or birthright will no longer be recognized, and the new Frankish rulers will be considered the only rightful lieges of these lands.;;;;;;;;;;;;;;x
EVTOPTA318003;This is interesting news...;;;;;;;;;;;;;;x
EVTNAME318004;County of Agen;;;;;;;;;;;;;;x
EVTDESC318004;The Frankish rulers of Southern Gaul have created the 'County of Agen' on the lands that once formed the Roman Civitas of Nitiobrogia.\n\nFrom this day on, the city of Aginnum and the surrounding provinces on the Garumna will belong 'de jure' to the newly formed county. Any previous claim or birthright will no longer be recognized, and the new Frankish rulers will be considered the only rightful lieges of these lands.;;;;;;;;;;;;;;x
EVTOPTA318004;This is interesting news...;;;;;;;;;;;;;;x
EVTNAME318005;County of Limousin;;;;;;;;;;;;;;x
EVTDESC318005;The Frankish rulers of Central Gaul have created the 'County of Limousin' on the lands that once formed the Roman Civitas of Lemovicia.\n\nFrom this day on, the vast area from the city of Augustoritum and the lower Vigenna to the western Massif Central will belong 'de jure' to the newly formed county. Any previous claim or birthright will no longer be recognized, and the new Frankish rulers will be considered the only rightful lieges of these lands.;;;;;;;;;;;;;;x
EVTOPTA318005;This is interesting news...;;;;;;;;;;;;;;x
EVTNAME318006;County of Quercy;;;;;;;;;;;;;;x
EVTDESC318006;The Frankish rulers of Southern Gaul have created the 'County of Quercy' on the lands that once formed the Roman Civitas of Cadurcia.\n\nFrom this day on, the great oak forests and hills around the city of Divona will belong 'de jure' to the newly formed county. Any previous claim or birthright will no longer be recognized, and the new Frankish rulers will be considered the only rightful lieges of these lands.;;;;;;;;;;;;;;x
EVTOPTA318006;This is interesting news...;;;;;;;;;;;;;;x
EVTNAME318007;County of Rouergue;;;;;;;;;;;;;;x
EVTDESC318007;The Frankish rulers of Southern Gaul have created the 'County of Rouergue' on the lands that once formed the Roman Civitas of Rutenia.\n\nFrom this day on, the city of Segodunum and the surrounding provinces atop the Massif Central will belong 'de jure' to the newly formed county. Any previous claim or birthright will no longer be recognized, and the new Frankish rulers will be considered the only rightful lieges of these lands.;;;;;;;;;;;;;;x
EVTOPTA318007;This is interesting news...;;;;;;;;;;;;;;x
EVTNAME318008;County of Albi;;;;;;;;;;;;;;x
EVTDESC318008;The Frankish rulers of Southern Gaul have created the 'County of Albi' on the lands that once formed the Roman Civitas of Albigensia.\n\nFrom this day on, the provinces of Albiga and Alto Pullo will belong 'de jure' to the newly formed county. Any previous claim or birthright will no longer be recognized, and the new Frankish rulers will be considered the only rightful lieges of these lands.;;;;;;;;;;;;;;x
EVTOPTA318008;This is interesting news...;;;;;;;;;;;;;;x
EVTNAME318009;County of Gévaudan;;;;;;;;;;;;;;x
EVTDESC318009;The Frankish rulers of Southern Gaul have created the 'County of Gévaudan' on the lands that once formed the Roman Civitas of Gabalia.\n\nFrom this day on, the city of Anderitum and the surrounding wooded mountains will belong 'de jure' to the newly formed county. Any previous claim or birthright will no longer be recognized, and the new Frankish rulers will be considered the only rightful lieges of these lands.;;;;;;;;;;;;;;x
EVTOPTA318009;This is interesting news...;;;;;;;;;;;;;;x
EVTNAME318010;County of Velay;;;;;;;;;;;;;;x
EVTDESC318010;The Frankish rulers of Southern Gaul have created the 'County of Velay' on the lands that once formed the Roman Civitas of Vellavia.\n\nFrom this day on, the provinces of Ruessium and Iciomagus in the eastern Massif Central will belong 'de jure' to the newly formed county. Any previous claim or birthright will no longer be recognized, and the new Frankish rulers will be considered the only rightful lieges of these lands.;;;;;;;;;;;;;;x
EVTOPTA318010;This is interesting news...;;;;;;;;;;;;;;x
EVTNAME318011;County of Langres;;;;;;;;;;;;;;x
EVTDESC318011;The Frankish rulers of Central Gaul have created the 'County of Langres' on the lands that once formed parts of the Roman Civitas of Lingonia.\n\nFrom this day on, the important towns of Lingonum and Divio, as well as the surrounding provinces, will belong 'de jure' to the newly formed county. Any previous claim or birthright will no longer be recognized, and the new Frankish rulers will be considered the only rightful lieges of these lands.;;;;;;;;;;;;;;x
EVTOPTA318011;This is interesting news...;;;;;;;;;;;;;;x
EVTNAME318012;County of Tonnerre;;;;;;;;;;;;;;x
