EVTDESC312621;One of the most important tasks of a druid is to perform human sacrifices to divine the future. You watch as your Seer, [Root.job_spiritual.GetTitledName], calmly stabs a prisoner in the stomach and begins to watch the wretched prisoner's movements. You note every spasm as [Root.job_spiritual.GetSheHe] explains how to interpret the augury.;;;;;;;;;;;;;x
EVTOPTA312621;So... that was a good omen?;;;;;;;;;;;;;x
EVTDESC312622;Charms are powerful things, and a druid that can create and use them effectively is a powerful one indeed. Today, your Seer has been talking about charms - charms to give you good luck, charms to cure the sick, charms to protect yourself, charms to curse your enemies...;;;;;;;;;;;;;x
EVTOPTA312622;I hope nobody has a piece of my hair...;;;;;;;;;;;;;x
EVTDESC312623;Druidism is an unwritten tradition, but that just means that each Druid has the vast lore of the art memorized. You have been spending much time in secluded caves and forests with your Seer, learning the ancient lore of the druids, including vast histories and secrets stretching back centuries.;;;;;;;;;;;;;x
EVTOPTA312623;So many verses... but I will memorize them all!;;;;;;;;;;;;;x
EVTDESC312624;While not quite as powerful or respected as druids, the bards occupy an important role in Celtic society, composing and singing songs and poems about the kings and events of today and those long past. Highly learned and acclaimed, their beautiful songs and long traditions give them a central role in society.;;;;;;;;;;;;;x
EVTOPTA312624;I will take up the traditions of the bards!;;;;;;;;;;;;;x
EVTOPTB312624;No, I will continue to pursue the path of the druids.;;;;;;;;;;;;;x
EVTDESC312625;A druid is not merely a religious leader, but one with great influence among society at large. It is important for a druid to be able to speak and communicate well in order to establish his power, and you and your Seer have spent much time practising speeches and proclamations that a druid would often do.;;;;;;;;;;;;;x
EVTOPTA312625;Soon all will hear and respect my words!;;;;;;;;;;;;;x
EVTDESC312626;While not the primary role of the druids, it is expected that anybody wise enough to be a druid would have at least basic administrative skills. Recognizing your deficiencies in this area, you have been working hard to improve your stewardship and your ability to effectively manage your lands.;;;;;;;;;;;;;x
EVTOPTA312626;Well, working with books isn't quite as much of a chore anymore...;;;;;;;;;;;;;x
EVTDESC312627;Though primarily a religious position, it is important for a druid to be well-versed in the deep intrigues of power and politics. As your Seer tells you stories of plots and intrigues of druids and gods in a time long past, you listen closely, trying to learn some of the more interesting secrets of the ancient wisdom.;;;;;;;;;;;;;x
EVTOPTA312627;Druids are quite a conniving people.;;;;;;;;;;;;;x
EVTDESC312628;Studying the druidic arts has given you a new outlook on the faith that you was looked upon with mistrust, and you are no longer quite as cynical as you once were.;;;;;;;;;;;;;x
EVTOPTA312628;The Gods are indeed among us. Probably.;;;;;;;;;;;;;x
EVTDESC312629;As you study your faith more and more, you have become increasingly drawn into its exclusive outlook, and are becoming more and more critical of other faiths and practices.;;;;;;;;;;;;;x
EVTOPTA312629;No longer will I see infidels in the same light.;;;;;;;;;;;;;x
EVTDESC312630;Since beginning your studies of druidism, your faith has only risen and grown. Now, having studied its most important tenements and secrets, never before have you been more certain of the superiority of the [Root.Religion.GetName] faith.;;;;;;;;;;;;;x
EVTOPTA312630;For [Root.Religion.GetRandomGodName]!.;;;;;;;;;;;;;x
EVTDESC312631;Your studies of the cults and practices of the druids has given you newfound confidence and a sense of power, reducing your formerly all-consuming fear of things unknown.;;;;;;;;;;;;;x
EVTOPTA312631;No one will call me craven now.;;;;;;;;;;;;;x
EVTDESC312632;Studying the cults of the druids is quite hard work. No longer can you afford to be lazy and let others do the work for you, but now you must actually work hard in order to achieve success.;;;;;;;;;;;;;x
EVTOPTA312632;It is work that must be done.;;;;;;;;;;;;;x
EVTDESC312633;As your studies continue, you are no longer content to simply let things happen. You have begun to stop accepting your situation for what it is and are beginning to work to change it.;;;;;;;;;;;;;x
EVTOPTA312633;I will try a little harder, but it's not that important.;;;;;;;;;;;;;x
EVTDESC312634;As you continue your studies of the druidic arts, your drive to succeed has risen. If you are to excel, you must drive yourself much more to your goals!;;;;;;;;;;;;;x
EVTOPTA312634;I will become the greatest druid of them all!;;;;;;;;;;;;;x
############### BRYTHONIC PAGANISM ###############
EVTNAME316000;Failed Reformation;;;;;;;;;;;;;x
EVTDESC316000;Despite our great power and piety, the druids insist that the people of Britannia are not ready for such a radical change in their religion. Only once the 13 Treasures of Britain are gathered once more and the Old Gods Restored in the ancient ritual will the ancient faith of the Britons be ready for such a reformation.;;;;;;;;;;;;;x
EVTOPTA316000;Let us begin the quest!;;;;;;;;;;;;;x
EVTOPTB316000;Very well then.;;;;;;;;;;;;;x
EVTNAME316002;The Brythonic Archdruidship;;;;;;;;;;;;;x
EVTDESC316002;As part of the Brythonic reformation, the Brythonic church has been reformed into a strict hierarchy. Recognizing your great knowledge, piety, and respect, [From.GetTitledName] has decided to bestow the honour of making you the first Archdruid of the Brythonic Archdruidship.;;;;;;;;;;;;;x
EVTOPTA316002;For [This.Religion.GetRandomGodName]!;;;;;;;;;;;;;x
EVTNAME316004;Vacant Archdruidship;;;;;;;;;;;;;x
EVTDESC316004;While our faith has been reformed into a strict hierarchy with a single archdruid being the spiritual leader of all, we have been unable to find any Brythonic druid powerful enough to take the title. We must now wait until a suitable druid rises to become the first Archdruid of the Brythonic Archdruidship.;;;;;;;;;;;;;x
EVTOPTA316004;We must find a druid worthy of the position!;;;;;;;;;;;;;x
EVTNAME316005;Vacant Archdruidship;;;;;;;;;;;;;x
EVTDESC316005;While our faith has been reformed into a strict hierarchy with a single archdruid being the spiritual leader of all, [From.GetTitledName] has been unable to find any Brythonic druid powerful enough to take the title. We must now wait until a suitable druid rises to become the first Archdruid of the Brythonic Archdruidship.;;;;;;;;;;;;;x
EVTOPTA316005;We must find a druid worthy of the position!;;;;;;;;;;;;;x
EVTNAME316010;The Archdruid Succession;;;;;;;;;;;;;x
EVTDESC316010;As the first Archdruid of the Brythonic faith, it is your duty to ensure that the new Brythonic hierachy continues after your death. To this end, you have decided to convene The Circle of Druids to choose the most suitable candidate from all the druids of the world to succeed you once you die, as the new form of succession of the Archdruidship.;;;;;;;;;;;;;x
EVTDESC316010_0;With your ascension as the new Archdruid of the Brythonic faith, the time has come to choose your successor. The Circle of Druids will convene once more to choose the most suitable candidate from all the druids of the world to succeed you once you die.;;;;;;;;;;;;;x
EVTDESC316010_1;With the death of [From.GetTitledName], your former successor, the time has come to choose your new successor. The Circle of Druids will convene once more to choose the most suitable candidate from all the druids of the world to succeed you once you die.;;;;;;;;;;;;;x
EVTDESC316010_2;With the conversion of the infidel [From.GetTitledName], your former successor, the time has come to choose your new successor. The Circle of Druids will convene once more to choose the most suitable candidate from all the druids of the world to succeed you once you die.;;;;;;;;;;;;;x
EVTDESC316010_3;With your former successor [From.GetTitledName] now no longer considered a proper druid, the time has come to choose your new successor. The Circle of Druids will convene once more to choose the most suitable candidate from all the druids of the world to succeed you once you die.;;;;;;;;;;;;;x
EVTDESC316010_4;With your former successor [From.GetTitledName] now incapable of performing his functions, the time has come to choose your new successor. The Circle of Druids will convene once more to choose the most suitable candidate from all the druids of the world to succeed you once you die.;;;;;;;;;;;;;x
EVTDESC316010_5;With your former successor [From.GetTitledName] now unlanded and no longer holding the power required to wield a title of such rank, the time has come to choose your new successor. The Circle of Druids will convene once more to choose the most suitable candidate from all the druids of the world to succeed you once you die.;;;;;;;;;;;;;x
EVTOPTA316010;A great council will be convened!;;;;;;;;;;;;;x
EVTNAME316011;The Archdruid Succession;;;;;;;;;;;;;x
EVTDESC316011;As the first Archdruid of the Brythonic faith, it is [From.GetTitledName]'s duty to ensure that the new Brythonic hierachy continues after [From.GetHersHis] death. To this end, [From.GetSheHe] has decided to convene The Circle of Druids to choose the most suitable candidate from all the druids of the world to succeed him once [From.GetSheHe] dies, as the new form of succession of the Archdruidship.;;;;;;;;;;;;;x
EVTDESC316011_0;With [Root.RelHead.GetTitledName]'s ascension as the new Archdruid of the Brythonic faith, the time has come to choose the next successor to the Archdruidship. The Circle of Druids will convene once more to choose the most suitable candidate from all the druids of the world to succeed [Root.RelHead.GetTitledName] once [Root.RelHead.GetSheHe] dies.;;;;;;;;;;;;;x
EVTDESC316011_1;With the death of [From.GetTitledName], the former successor to the head of the Circle of Druids, the time has come to choose a new one. The Circle of Druids will convene once more to choose the most suitable candidate from all the druids of the world to succeed [Root.RelHead.GetTitledName] once [Root.RelHead.GetSheHe] dies.;;;;;;;;;;;;;x
EVTDESC316011_2;With the conversion of the infidel [From.GetTitledName], the former successor to the head of the Circle of Druids, the time has come to choose a new one. The Circle of Druids will convene once more to choose the most suitable candidate from all the druids of the world to succeed [Root.RelHead.GetTitledName] once [Root.RelHead.GetSheHe] dies.;;;;;;;;;;;;;x
EVTDESC316011_3;With the former successor to the head of the Circle of Druids [From.GetTitledName] now no longer considered a proper druid, the time has come to choose a new one. The Circle of Druids will convene once more to choose the most suitable candidate from all the druids of the world to succeed [Root.RelHead.GetTitledName] once [Root.RelHead.GetSheHe] dies.;;;;;;;;;;;;;x
EVTDESC316011_4;With the former successor to the head of the Circle of Druids [From.GetTitledName] now incapable of performing his functions, the time has come to choose a new one. The Circle of Druids will convene once more to choose the most suitable candidate from all the druids of the world to succeed [Root.RelHead.GetTitledName] once [Root.RelHead.GetSheHe] dies.;;;;;;;;;;;;;x
EVTDESC316011_5;With the former successor to the head of the Circle of Druids [From.GetTitledName] now unlanded and no longer holding the power required to wield a title of such rank, the time has come to choose a new one. The Circle of Druids will convene once more to choose the most suitable candidate from all the druids of the world to succeed [Root.RelHead.GetTitledName] once [Root.RelHead.GetSheHe] dies.;;;;;;;;;;;;;x
EVTOPTA316011;It is time for us to meet once more.;;;;;;;;;;;;;x
EVTOPTB316011;May the gods guide the druids in all their wisdom!;;;;;;;;;;;;;x
EVTNAME316012;Invitation for Candidacy;;;;;;;;;;;;;x
EVTDESC316012;As a druid, you are one of the most highly respected religious figures in the Brythonic world. As such, the Circle of Druids has invited you to be considered to be the next successor to the Archdruidship.;;;;;;;;;;;;;x
EVTOPTA316012;I would be interested in this opportunity.;;;;;;;;;;;;;x
EVTOPTB316012;No, I do not think that I would make the best candidate.;;;;;;;;;;;;;x
EVTOPTC316012TT;You offer your name as a candidate. You will be judged based on several factors, including your piety, prestige, learning, diplomacy, rank, and traits.;;;;;;;;;;;;;x
EVTNAME3160121;No Potential Candidates;;;;;;;;;;;;;x
EVTDESC3160121;It has come to your attention that despite your best efforts to search far and wide, your council has been unable to find any landed druids worthy of your esteemed position. Without a proper successor to succeed you, the Briton Archdruidship will become vacant after your death unless a suitable candidate presents himself.;;;;;;;;;;;;;x
EVTOPTA3160121;This is quite worrying...;;;;;;;;;;;;;x
EVTNAME3160122;No Potential Archdruid Candidates;;;;;;;;;;;;;x
EVTDESC3160122;Despite searching far and wide, the Circle of Druids has been unable to find any druids of a suitable rank. Without a proper successor to succeed [Root.RelHead.GetTitledName], the Briton Archdruidship will become vacant after [Root.RelHead.GetHerHis] death unless a suitable candidate presents himself.;;;;;;;;;;;;;x
EVTOPTA3160122;This is worrying news...;;;;;;;;;;;;;x
EVTDESC316013;Number of Candidates (DEBUG): [Root.num_druid_candidates.GetValue];;;;;;;;;;;;;x
EVTDESC3160140;Druid Score: [From.druid_score.GetValue];;;;;;;;;;;;;x
EVTNAME316016;Candidate Defeated;;;;;;;;;;;;;x
EVTDESC316016;Unfortunately, the Circle of Druids has decided that you are not the most worthy candidate to be the successor of the Archdruid, and has settled on another candidate as more suitable.;;;;;;;;;;;;;x
EVTOPTA316016;Maybe next time.;;;;;;;;;;;;;x
EVTNAME3160170;Successor Chosen;;;;;;;;;;;;;x
EVTDESC3160170;After a long discussion regarding the abilities and worthiness of each druid that had offered himself as a candidate, you and the Circle of Druids have settled on [briton_druid_successor.GetTitledName] as a suitable successor for the Archdruidship.;;;;;;;;;;;;;x
EVTOPTA3160170;May [briton_druid_successor.GetSheHe] have the wisdom and strength to be successful when I am gone.;;;;;;;;;;;;;x
EVTNAME316018;Successor Chosen;;;;;;;;;;;;;x
EVTDESC316018;After a long discussion regarding the abilities and worthiness of each druid that had offered himself as a candidate, [From.GetTitledName] and the Circle of Druids have settled on you as a suitable successor for the Archdruidship! You have been invited to become the official Archdruid Successor.;;;;;;;;;;;;;x
EVTOPTA316018;Praise [This.Religion.GetRandomGodName]!;;;;;;;;;;;;;x
EVTNAME316019;Successor Chosen;;;;;;;;;;;;;x
EVTDESC316019;After a long discussion regarding the abilities and worthiness of each druid that had offered himself as a candidate, [Root.RelHead.GetTitledName] and the Circle of Druids have settled on [briton_druid_successor.GetTitledName] as a suitable successor for the Archdruidship.;;;;;;;;;;;;;x
EVTOPTA316019;May [briton_druid_successor.GetSheHe] have the wisdom and strength to succeed [Root.RelHead.GetTitledName].;;;;;;;;;;;;;x
EVTNAME316020;A New Successor Candidate;;;;;;;;;;;;;x
EVTDESC316020;With the lack of a recognized successor to the Brythonic Archdruidship, [From.GetTitledName] has presented [From.GetHerselfHimself] as a druid worthy of the position. While perhaps not the perfect candidate, [From.GetSheHe] is certainly fit to fill the much-needed position to ensure the line of Archdruids continues.;;;;;;;;;;;;;x
EVTOPTA316020;Excellent! [From.GetSheHe] would be a worthy successor.;;;;;;;;;;;;;x
EVTOPTB316020;No, I do not think he would make a suitable archdruid.;;;;;;;;;;;;;x
EVTNAME316021;Petition Accepted;;;;;;;;;;;;;x
EVTDESC316021;After some consideration, [From.GetTitledName] has agreed that you are fit to succeed [From.GetHerHim] as the Brythonic Archdruid, and has publicly declared you his successor.;;;;;;;;;;;;;x
EVTOPTA316021;Excellent! Praise [This.Religion.GetRandomGodName]!;;;;;;;;;;;;;x
EVTNAME316022;Petition Denied;;;;;;;;;;;;;x
EVTDESC316022;After some consideration, [From.GetTitledName] has decided that you are not fit to succeed [From.GetHerHim] as the Brythonic Archdruid, and has refused your request to make you [From.GetHerHis] successor.;;;;;;;;;;;;;x
EVTOPTA316022;Even though he is desperately looking for one!?!;;;;;;;;;;;;;x
EVTNAME316023;Successor Chosen;;;;;;;;;;;;;x
EVTDESC316023;After a lapse in which there was no suitable druid to succeed [From.GetHerHim], [From.GetTitledName] and the Circle of Druids have settled on [briton_druid_successor.GetTitledName] as a suitable successor for the Archdruidship, avoiding a possible interregnum.;;;;;;;;;;;;;x
EVTOPTA316023;Praise [This.Religion.GetRandomGodName]! May [briton_druid_successor.GetSheHe] have the wisdom and strength to succeed [From.GetTitledName].;;;;;;;;;;;;;x
EVTNAME316025;No Candidates;;;;;;;;;;;;;x
EVTDESC316025;Despite having sent out invitations to several prominent druids inviting them to be your successor, no one has expressed any interest in that position. It seems that you will have to go and ask one of them to be your successor yourself.;;;;;;;;;;;;;x
EVTOPTA316025;I have just the person in mind...;;;;;;;;;;;;;x
EVTNAME316026;Request to be Successor;;;;;;;;;;;;;x
EVTDESC316026;It seems that nobody has offered himself up as a candidate to succeed [From.GetTitledName], as [From.GetSheHe] has come asking you personally to fill the position. Despite you having earlier rejected the idea of becoming the next Archdruid, [From.GetTitledName] believes that you would make a suitable successor to [From.GetHerHim].;;;;;;;;;;;;;x
EVTOPTA316026;Very well then. If no one else will, I will succeed you as Archdruid.;;;;;;;;;;;;;x
EVTOPTB316026;No, I am not interested in filling this position.;;;;;;;;;;;;;x
EVTNAME316027;Successor Accepts;;;;;;;;;;;;;x
EVTDESC316027;Following your request, [From.GetTitledName] has agreed to be your successor and take up the mantle of the Archdruidship once you die.;;;;;;;;;;;;;x
EVTOPTA316027;Excellent! [From.GetSheHeCap] would be a worthy successor.;;;;;;;;;;;;;x
EVTNAME316028;Reclaiming the Archdruidship;;;;;;;;;;;;;x
EVTDESC316028;Following the death of the previous Archdruid, the Brythonic Archdruidship had been vacant as there was no suitable successor ready to fill the position. But now, with your power and piety you have been able to garner enough support among the remaining druids to proclaim yourself and be recognized as the new Archdruid to lead the Brythonic faithful.;;;;;;;;;;;;;x
EVTOPTA316028;Praise [This.Religion.GetRandomGodName]!;;;;;;;;;;;;;x
EVTNAME316029;A New Archdruid;;;;;;;;;;;;;x
EVTDESC316029;Ever since the death of the previous Archdruid, the Brythonic Archdruidship has been vacant without any suitable successors ready to fill the position. Now, [From.GetTitledName] has managed to garner enough support among the remaining druids to proclaim himself the new Archdruid, dedicating himself to the leading the faith once more.;;;;;;;;;;;;;x
EVTOPTA316029;Praise [This.Religion.GetRandomGodName]! May [From.GetSheHe] lead us well!;;;;;;;;;;;;;x
EVTNAME316040;Death of the Archdruid;;;;;;;;;;;;;x
EVTDESC316040;With your passing to the Otherworld, the Circle of Druids has acclaimed [briton_druid_successor.GetTitledName] as the next Archdruid to lead the Reformed Brythonic religion.;;;;;;;;;;;;;x
EVTDESC316040_1;With your passing to the Otherworld, the esteemed position of the Brythonic Archdruidship has lapsed. Without any recognized successor, your position will become vacant until a suitable candidate arises to take the mantle once more.;;;;;;;;;;;;;x
EVTOPTA316040;May [briton_druid_successor.GetSheHe] lead the faithful well.;;;;;;;;;;;;;x
EVTOPTB316040;May [This.Religion.GetRandomGodName] help the faithful find a new leader.;;;;;;;;;;;;;x
EVTNAME316041;Death of the Archdruid;;;;;;;;;;;;;x
EVTDESC316041;With [FromFromFrom.GetTitledName]'s passing to the Otherworld, the Circle of Druids has acclaimed you, his recognized successor, as the next Archdruid to lead the Reformed Brythonic religion.;;;;;;;;;;;;;x
EVTOPTA316041;May [From.GetSheHe] help me guide lead the faithful well.;;;;;;;;;;;;;x
EVTNAME316042;Death of the Archdruid;;;;;;;;;;;;;x
EVTDESC316042;With [FromFromFromFrom.GetTitledName]'s passing to the Otherworld, the Circle of Druids has acclaimed his recognized successor, [Root.RelHead.GetTitledName], as the next Archdruid to lead the Reformed Brythonic religion.;;;;;;;;;;;;;x
EVTDESC316042_1;With [From.GetTitledName]'s passing to the Otherworld, the esteemed position of the Brythonic Archdruidship has lapsed. Without any recognized successor, the position will become vacant until a suitable candidate arises to take the mantle once more.;;;;;;;;;;;;;x
EVTOPTA316042;May [This.Religion.GetRandomGodName] help [Root.RelHead.GetSheHe] guide us well.;;;;;;;;;;;;;x
EVTOPTB316042;May [This.Religion.GetRandomGodName] help us find a new leader in the faith.;;;;;;;;;;;;;x
EVTNAME316044;Archdruid Unlanded;;;;;;;;;;;;;x
EVTDESC316044;As an unlanded courtier, you now no longer have the respect or power required for the position of Archdruid, and the Circle of Druids has acclaimed [briton_druid_successor.GetTitledName] as your successor.;;;;;;;;;;;;;x
EVTOPTA316044;Very well then. It is for the best.;;;;;;;;;;;;;x
EVTNAME316045;Archdruid Unlanded;;;;;;;;;;;;;x
EVTDESC316045;With Archdruid [From.GetName]'s loss of all [From.GetHerHis] lands, [From.GetSheHe] no longer has the power or prestige required of such an Archdruid. To succeed him, the Circle of Druids has acclaimed you, his recognized successor, as the next Archdruid to lead the Reformed Brythonic religion.;;;;;;;;;;;;;x
EVTOPTA316045;May [From.GetSheHe] help me guide lead the faithful well.;;;;;;;;;;;;;x
EVTNAME316046;Archdruid Unlanded;;;;;;;;;;;;;x
EVTDESC316046;With Archdruid [FromFrom.GetName]'s loss of all [FromFrom.GetHerHis] lands, [FromFrom.GetSheHe] no longer has the power or prestige required of such an Archdruid. To succeed him, the Circle of Druids has acclaimed his recognized successor, [Root.RelHead.GetTitledName], as the next Archdruid to lead the Reformed Brythonic religion.;;;;;;;;;;;;;x
EVTDESC316046_1;With Archdruid [FromFrom.GetName]'s loss of all [FromFrom.GetHerHis] lands, [FromFrom.GetSheHe] no longer has the power or prestige required of such an Archdruid.  Without any recognized successor, e esteemed position of the Brythonic Archdruidship has lapsed, and the position will become vacant until a suitable candidate arises to take the mantle once more.;;;;;;;;;;;;;x
EVTOPTA316046;May [This.Religion.GetRandomGodName] help [Root.RelHead.GetSheHe] guide us well.;;;;;;;;;;;;;x
EVTOPTB316046;May [This.Religion.GetRandomGodName] help us find a new leader in the faith.;;;;;;;;;;;;;x
EVTNAME316047;Archdruid Converts;;;;;;;;;;;;;x
EVTDESC316047;With your conversion to the [This.Religion.GetName] religion, the Brythonic pagans of your old faith are no longer recognizing you as their Archdruid, and the Circle of Druids has acclaimed [briton_druid_successor.GetTitledName] as their new spiritual leader.;;;;;;;;;;;;;x
EVTDESC316047_1;With your conversion to the [This.Religion.GetName] religion, the Brythonic pagans of your old faith are no longer recognizing you as their Archdruid. Without any recognized successor to your former position, the Brythonic Archdruidship has become vacant until a suitable candidate arises to claim it once more.;;;;;;;;;;;;;x
EVTOPTA316047;Soon the infidels will see the power of [This.Religion.GetRandomGodName] as well!;;;;;;;;;;;;;x
EVTOPTB316047;Excellent! Soon the infidels will see the power of [This.Religion.GetRandomGodName] as well!;;;;;;;;;;;;;x
EVTNAME316048;Archdruid Converts;;;;;;;;;;;;;x
EVTDESC316048;With the conversion of the infidel [From.GetTitledName], your former Archdruid is no longer worthy of his esteemed position as the highest of the druids. To succeed him, the Circle of Druids has acclaimed you, his recognized successor, as the next Archdruid to lead the Reformed Brythonic religion.;;;;;;;;;;;;;x
EVTOPTA316048;I will guide the faithful well! May [This.Religion.GetRandomGodName] damn the apostate!;;;;;;;;;;;;;x
EVTNAME316049;Archdruid Converts;;;;;;;;;;;;;x
EVTDESC316049;With the conversion of the infidel [FromFrom.GetTitledName], your former Archdruid is no longer worthy of his esteemed position as the highest of the druids. To succeed him, the Circle of Druids has acclaimed his recognized successor, [Root.RelHead.GetTitledName], as the next Archdruid to lead the Reformed Brythonic religion.;;;;;;;;;;;;;x
EVTDESC316049_1;With the conversion of the infidel [From.GetTitledName], your former Archdruid is no longer worthy of his esteemed position as the highest of the druids. Without any recognized successor, the esteemed position of the Brythonic Archdruidship has lapsed, and the position will become vacant until a suitable candidate arises to take the mantle once more.;;;;;;;;;;;;;x
EVTOPTA316049;May [This.Religion.GetRandomGodName] damn the apostate and help [Root.RelHead.GetHerHim] guide us well.;;;;;;;;;;;;;x
EVTOPTB316049;May [This.Religion.GetRandomGodName] damn the apostate and help us find a new leader in the faith!;;;;;;;;;;;;;x
EVTNAME316050;Archdruid Unworthy;;;;;;;;;;;;;x
EVTDESC316050;After being stripped of your old dignities as an esteemed druid, you are no longer considered worthy of your position of Archdruid of the Brythonic faith. To succeed you, the Circle of Druids has acclaimed [briton_druid_successor.GetTitledName] as the new spiritual leader of the faith.;;;;;;;;;;;;;x
EVTDESC316050_1;After being stripped of your old dignities as an esteemed druid, you are no longer considered worthy of your position of Archdruid of the Brythonic faith. Without any recognized successor to your former position, the Brythonic Archdruidship has become vacant until a suitable candidate arises to claim it once more.;;;;;;;;;;;;;x
EVTOPTA316050;Curses! As if they knew what a druid really was anyway...;;;;;;;;;;;;;x
EVTOPTB316050;Curses! Surely even I would be better than having no leader?!?;;;;;;;;;;;;;x
EVTNAME316051;Archdruid Unworthy;;;;;;;;;;;;;x
EVTDESC316051;After being stripped of his old dignities as a druid, Archdruid [From.GetName] is no longer considered worthy of his position as Archdruid of the Brythonic faith. To succeed him, the Circle of Druids has acclaimed you, his recognized successor, as the next Archdruid to lead the Reformed Brythonic religion.;;;;;;;;;;;;;x
EVTOPTA316051;I will guide the faithful well! Certainly better than [From.GetHerHim]...;;;;;;;;;;;;;x
EVTNAME316052;Archdruid Unworthy;;;;;;;;;;;;;x
EVTDESC316052;After being stripped of his old dignities as a druid, Archdruid [FromFrom.GetName] is no longer considered worthy of his position as Archdruid of the Brythonic faith. To succeed him, the Circle of Druids has acclaimed his recognized successor, [Root.RelHead.GetTitledName], as the next Archdruid to lead the Reformed Brythonic religion.;;;;;;;;;;;;;x
EVTDESC316052_1;After being stripped of his old dignities as a druid, Archdruid [FromFrom.GetName] is no longer considered worthy of his position as Archdruid of the Brythonic faith. Without any recognized successor, the esteemed position of the Brythonic Archdruidship has lapsed, and the position will become vacant until a suitable candidate arises to take the mantle once more.;;;;;;;;;;;;;x
EVTOPTA316052;May [This.Religion.GetRandomGodName] help [Root.RelHead.GetHerHim] guide us well.;;;;;;;;;;;;;x
EVTOPTB316052;May [This.Religion.GetRandomGodName] help us find a new leader in the faith.;;;;;;;;;;;;;x
EVTNAME316054;Death of the Archdruid Successor;;;;;;;;;;;;;x
EVTDESC316054;With your premature death, it seems now that you will never have the chance to lead the faithful as the Brythonic Archdruid. The Circle of Druids must now convene once more to choose [briton_archdruid.GetTitledName]'s new successor.;;;;;;;;;;;;;x
EVTOPTA316054;May [This.Religion.GetRandomGodName] help them find someone else as worthy as I was.;;;;;;;;;;;;;x
EVTNAME316055;Conversion of the Archdruid Successor;;;;;;;;;;;;;x
EVTDESC316055;With your conversion to the [This.Religion.GetName] faith, you have been denounced by the druids and are no longer recognized as the successor to the Brythonic Archdruidship. The Circle of Druids will now convene once more to choose [briton_archdruid.GetTitledName]'s new successor.;;;;;;;;;;;;;x
EVTOPTA316055;Soon the infidels will see the power of [This.Religion.GetRandomGodName] as well!;;;;;;;;;;;;;x
EVTNAME316056;Archdruid Successor Unworthy;;;;;;;;;;;;;x
EVTDESC316056;Having being stripped of your dignities as a druid, you are no longer considered worthy to succeed [briton_archdruid.GetTitledName] as the highest of the druids. The Circle of Druids will now convene once more to choose [briton_archdruid.GetTitledName]'s new successor.;;;;;;;;;;;;;x
EVTOPTA316056;As if they knew what a druid really was anyway...;;;;;;;;;;;;;x
EVTNAME316057;Archdruid Successor Incapable;;;;;;;;;;;;;x
EVTDESC316057;Having being rendered incapable, you are no longer considered able to carry out the duties of the Archdruidship as [briton_archdruid.GetTitledName]'s successor. The Circle of Druids must now convene once more to choose [briton_archdruid.GetTitledName]'s new successor.;;;;;;;;;;;;;x
EVTOPTA316057;Ggghnnn...*drool*;;;;;;;;;;;;;x
EVTNAME316058;Archdruid Successor Unlanded;;;;;;;;;;;;;x
EVTDESC316058;With the loss of all your ancestral lands, you are now nothing more than a penniless courtier at the court of [Root.Host.GetTitledName], without the power of prestige expected of that of a future Archdruid. The Circle of Druids must now convene once more to choose [briton_archdruid.GetTitledName]'s new successor.;;;;;;;;;;;;;x
EVTOPTA316058;All is lost... But it is for the best.;;;;;;;;;;;;;x
############### PICTISH PAGANISM ###############
EVTNAME316102;The Pictish Archdruidship;;;;;;;;;;;;;x
EVTDESC316102;As part of the Pictish reformation, the Pictish church has been reformed into a strict hierarchy. Recognizing your great knowledge, piety, and respect, [From.GetTitledName] has decided to bestow the honour of making you the first Archdruid of the Pictish Archdruidship.;;;;;;;;;;;;;x
EVTOPTA316102;For [This.Religion.GetRandomGodName]!;;;;;;;;;;;;;x
EVTNAME316104;Vacant Archdruidship;;;;;;;;;;;;;x
EVTDESC316104;While our faith has been reformed into a strict hierarchy with a single archdruid being the spiritual leader of all, we have been unable to find any Pictish druid powerful enough to take the title. We must now wait until a suitable druid rises to become the first Archdruid of the Pictish Archdruidship.;;;;;;;;;;;;;x
EVTOPTA316104;We must find a druid worthy of the position!;;;;;;;;;;;;;x
EVTNAME316105;Vacant Archdruidship;;;;;;;;;;;;;x
EVTDESC316105;While our faith has been reformed into a strict hierarchy with a single archdruid being the spiritual leader of all, [From.GetTitledName] has been unable to find any Pictish druid powerful enough to take the title. We must now wait until a suitable druid rises to become the first Archdruid of the Pictish Archdruidship.;;;;;;;;;;;;;x
EVTOPTA316105;We must find a druid worthy of the position!;;;;;;;;;;;;;x
EVTNAME316110;The Archdruid Succession;;;;;;;;;;;;;x
EVTDESC316110;As the first Archdruid of the Pictish faith, it is your duty to ensure that the new Pictish hierachy continues after your death. To this end, you have decided to convene The Circle of Druids to choose the most suitable candidate from all the druids of the world to succeed you once you die, as the new form of succession of the Archdruidship.;;;;;;;;;;;;;x
EVTDESC316110_0;With your ascension as the new Archdruid of the Pictish faith, the time has come to choose your successor. The Circle of Druids will convene once more to choose the most suitable candidate from all the druids of the world to succeed you once you die.;;;;;;;;;;;;;x
EVTDESC316110_1;With the death of [From.GetTitledName], your former successor, the time has come to choose your new successor. The Circle of Druids will convene once more to choose the most suitable candidate from all the druids of the world to succeed you once you die.;;;;;;;;;;;;;x
