EVTDESC418071;The lands that formed the County of Anjou in western Gaul have been reconquered from the Franks that once claimed the region for themselves.\n\nFrom this day on, several provinces on the banks of the lower Liger, including the city of Juliomagus, will once again belong 'de jure' to their traditional Roman civitates. Any previous claim or birthright from the former Germanic rulers will no longer be recognized.;;;;;;;;;;;;;;x
EVTNAME418072;County of Nametaslant;;;;;;;;;;;;;;x
EVTDESC418072;The lands that formed the County of Nametaslant in western Gaul have been reconquered from the Franks that once claimed the region for themselves.\n\nFrom this day on, the provinces just southwest of the Armorican pennisula, including the port of Portus Namnetum, will once again belong 'de jure' to their traditional Roman civitates. Any previous claim or birthright from the former Germanic rulers will no longer be recognized.;;;;;;;;;;;;;;x
EVTNAME418073;County of Celmans;;;;;;;;;;;;;;x
EVTDESC418073;The lands that formed the County of Celmans in western Gaul have been reconquered from the Franks that once claimed the region for themselves.\n\nFrom this day on, several provinces around the city of Cenomanus will once again belong 'de jure' to their traditional Roman civitates. Any previous claim or birthright from the former Germanic rulers will no longer be recognized.;;;;;;;;;;;;;;x
EVTNAME418074;County of Tours;;;;;;;;;;;;;;x
EVTDESC418074;The lands that formed the County of Tours in western Gaul have been reconquered from the Franks that once claimed the region for themselves.\n\nFrom this day on, several provinces along the Liger and Vigenna, including the former provincial capital of Cæsarodunum, will once again belong 'de jure' to their traditional Roman civitates. Any previous claim or birthright from the former Germanic rulers will no longer be recognized.;;;;;;;;;;;;;;x
EVTNAME418075;County of Berry;;;;;;;;;;;;;;x
EVTDESC418075;The lands that formed the County of Berry in central Gaul have been reconquered from the Franks that once claimed the region for themselves.\n\nFrom this day on, these provinces will once again belong 'de jure' to their traditional Roman civitates. Any previous claim or birthright from the former Germanic rulers will no longer be recognized.;;;;;;;;;;;;;;x
EVTNAME418076;County of Auvergne;;;;;;;;;;;;;;x
EVTDESC418076;The lands that formed the County of Auvergne in central Gaul have been reconquered from the Franks that once claimed the region for themselves.\n\nFrom this day on, these provinces will once again belong 'de jure' to their traditional Roman civitates. Any previous claim or birthright from the former Germanic rulers will no longer be recognized.;;;;;;;;;;;;;;x
EVTNAME414220;County of Theiphalia;;;;;;;;;;;;;;x
EVTDESC414220;The lands that formed the County of Theiphalia in western Gaul have been reconquered from the Franks that once claimed the region for themselves.\n\nFrom this day on, these provinces will once again belong 'de jure' to their traditional Roman civitates. Any previous claim or birthright from the former Germanic rulers will no longer be recognized.;;;;;;;;;;;;;;x
EVTOPTA414220;This is interesting news...;;;;;;;;;;;;;;x
EVTOPTB414220;This is troubling news...;;;;;;;;;;;;;;x
EVTNAME418000;County of Sanctone;;;;;;;;;;;;;;x
EVTDESC418000;The lands that formed the County of Sanctone in western Gaul have been reconquered from the Franks that once claimed the region for themselves.\n\nFrom this day on, the provinces of Santonorum, Aunedonnacum, and Agernacum will once again belong 'de jure' to their traditional Roman civitates. Any previous claim or birthright from the former Germanic rulers will no longer be recognized.;;;;;;;;;;;;;;x
EVTOPTA418000;This is interesting news...;;;;;;;;;;;;;;x
EVTOPTB418000;This is troubling news...;;;;;;;;;;;;;;x
EVTNAME418001;County of Engolesme;;;;;;;;;;;;;;x
EVTDESC418001;The lands that formed the County of Engolesme in western Gaul have been reconquered from the Franks that once claimed the region for themselves.\n\nFrom this day on, the provinces of Iculisma and Sermanicomagus will once again belong 'de jure' to their traditional Roman civitates. Any previous claim or birthright from the former Germanic rulers will no longer be recognized.;;;;;;;;;;;;;;x
EVTOPTA418001;This is interesting news...;;;;;;;;;;;;;;x
EVTOPTB418001;This is troubling news...;;;;;;;;;;;;;;x
EVTNAME418002;County of Burdeghla;;;;;;;;;;;;;;x
EVTDESC418002;The lands that formed the County of Burdeghla in western Gaul have been reconquered from the Franks that once claimed the region for themselves.\n\nFrom this day on, the former provincial capital of Burdigala and the surrounding provinces on the plains of the Carantocus will once again belong 'de jure' to their traditional Roman civitates. Any previous claim or birthright from the former Germanic rulers will no longer be recognized.;;;;;;;;;;;;;;x
EVTOPTA418002;This is interesting news...;;;;;;;;;;;;;;x
EVTOPTB418002;This is troubling news...;;;;;;;;;;;;;;x
EVTNAME418003;County of Périgord;;;;;;;;;;;;;;x
EVTDESC418003;The lands that formed the County of Périgord in southern Gaul have been reconquered from the Franks that once claimed the region for themselves.\n\nFrom this day on, the wooded valleys of the Duranius and Vizara around the city of Vesunna will once again belong 'de jure' to their traditional Roman civitates. Any previous claim or birthright from the former Germanic rulers will no longer be recognized.;;;;;;;;;;;;;;x
EVTOPTA418003;This is interesting news...;;;;;;;;;;;;;;x
EVTOPTB418003;This is troubling news...;;;;;;;;;;;;;;x
EVTNAME418004;County of Agen;;;;;;;;;;;;;;x
EVTDESC418004;The lands that formed the County of Agen in southern Gaul have been reconquered from the Franks that once claimed the region for themselves.\n\nFrom this day on, the city of Aginnum and the surrounding provinces on the Garumna will once again belong 'de jure' to their traditional Roman civitates. Any previous claim or birthright from the former Germanic rulers will no longer be recognized.;;;;;;;;;;;;;;x
EVTOPTA418004;This is interesting news...;;;;;;;;;;;;;;x
EVTOPTB418004;This is troubling news...;;;;;;;;;;;;;;x
EVTNAME418005;County of Limousin;;;;;;;;;;;;;;x
EVTDESC418005;The lands that formed the County of Limousin in central Gaul have been reconquered from the Franks that once claimed the region for themselves.\n\nFrom this day on, the vast area from the city of Augustoritum and the lower Vigenna to the western Massif Central will once again belong 'de jure' to their traditional Roman civitates. Any previous claim or birthright from the former Germanic rulers will no longer be recognized.;;;;;;;;;;;;;;x
EVTOPTA418005;This is interesting news...;;;;;;;;;;;;;;x
EVTOPTB418005;This is troubling news...;;;;;;;;;;;;;;x
EVTNAME418006;County of Quercy;;;;;;;;;;;;;;x
EVTDESC418006;The lands that formed the County of Quercy in southern Gaul have been reconquered from the Franks that once claimed the region for themselves.\n\nFrom this day on, the great oak forests and hills around the city of Divona will once again belong 'de jure' to their traditional Roman civitates. Any previous claim or birthright from the former Germanic rulers will no longer be recognized.;;;;;;;;;;;;;;x
EVTOPTA418006;This is interesting news...;;;;;;;;;;;;;;x
EVTOPTB418006;This is troubling news...;;;;;;;;;;;;;;x
EVTNAME418007;County of Rouergue;;;;;;;;;;;;;;x
EVTDESC418007;The lands that formed the County of Rouergue in southern Gaul have been reconquered from the Franks that once claimed the region for themselves.\n\nFrom this day on, the city of Segodunum and the surrounding provinces atop the Massif Central will once again belong 'de jure' to their traditional Roman civitates. Any previous claim or birthright from the former Germanic rulers will no longer be recognized.;;;;;;;;;;;;;;x
EVTOPTA418007;This is interesting news...;;;;;;;;;;;;;;x
EVTOPTB418007;This is troubling news...;;;;;;;;;;;;;;x
EVTNAME418008;County of Albi;;;;;;;;;;;;;;x
EVTDESC418008;The lands that formed the County of Albi in southern Gaul have been reconquered from the Franks that once claimed the region for themselves.\n\nFrom this day on, the provinces of Albiga and Alto Pullo will once again belong 'de jure' to their traditional Roman civitates. Any previous claim or birthright from the former Germanic rulers will no longer be recognized.;;;;;;;;;;;;;;x
EVTOPTA418008;This is interesting news...;;;;;;;;;;;;;;x
EVTOPTB418008;This is troubling news...;;;;;;;;;;;;;;x
EVTNAME418009;County of Gévaudan;;;;;;;;;;;;;;x
EVTDESC418009;The lands that formed the County of Gévaudan in southern Gaul have been reconquered from the Franks that once claimed the region for themselves.\n\nFrom this day on, the city of Anderitum and the surrounding wooded mountains will once again belong 'de jure' to their traditional Roman civitates. Any previous claim or birthright from the former Germanic rulers will no longer be recognized.;;;;;;;;;;;;;;x
EVTOPTA418009;This is interesting news...;;;;;;;;;;;;;;x
EVTOPTB418009;This is troubling news...;;;;;;;;;;;;;;x
EVTNAME418010;County of Velay;;;;;;;;;;;;;;x
EVTDESC418010;The lands that formed the County of Velay in southern Gaul have been reconquered from the Franks that once claimed the region for themselves.\n\nFrom this day on, the provinces of Ruessium and Iciomagus in the eastern Massif Central will once again belong 'de jure' to the Civitas of Vellavia. Any previous claim or birthright from the former Germanic rulers will no longer be recognized.;;;;;;;;;;;;;;x
EVTOPTA418010;This is interesting news...;;;;;;;;;;;;;;x
EVTOPTB418010;This is troubling news...;;;;;;;;;;;;;;x
EVTNAME418011;County of Langres;;;;;;;;;;;;;;x
EVTDESC418011;The lands that formed the County of Langres in central Gaul have been reconquered from the Franks that once claimed the region for themselves.\n\nFrom this day on, the important towns of Lingonum and Divio, as well as the surrounding provinces, will once again belong 'de jure' to their traditional Roman civitates. Any previous claim or birthright from the former Germanic rulers will no longer be recognized.;;;;;;;;;;;;;;x
EVTOPTA418011;This is interesting news...;;;;;;;;;;;;;;x
EVTOPTB418011;This is troubling news...;;;;;;;;;;;;;;x
EVTNAME418012;County of Tonnerre;;;;;;;;;;;;;;x
EVTDESC418012;The lands that formed the County of Tonnerre in central Gaul have been reconquered from the Franks that once claimed the region for themselves.\n\nFrom this day on, the provinces of Tornodunum and Lasticum will once again belong 'de jure' to the Civitas of Lingonia. Any previous claim or birthright from the former Germanic rulers will no longer be recognized.;;;;;;;;;;;;;;x
EVTOPTA418012;This is interesting news...;;;;;;;;;;;;;;x
EVTOPTB418012;This is troubling news...;;;;;;;;;;;;;;x
EVTNAME418013;County of Bassigny;;;;;;;;;;;;;;x
EVTDESC418013;The lands that formed the County of Bassigny in central Gaul have been reconquered from the Franks that once claimed the region for themselves.\n\nFrom this day on, the strategic and fertile plains just north of Lingonum will once again belong 'de jure' to the Civitas of Lingonia. Any previous claim or birthright from the former Germanic rulers will no longer be recognized.;;;;;;;;;;;;;;x
EVTOPTA418013;This is interesting news...;;;;;;;;;;;;;;x
EVTOPTB418013;This is troubling news...;;;;;;;;;;;;;;x
EVTNAME418014;County of Nevers;;;;;;;;;;;;;;x
EVTDESC418014;The lands that formed the County of Nevers in central Gaul have been reconquered from the Franks that once claimed the region for themselves.\n\nFrom this day on, the provinces of Nevirnum and Massava on the banks of the Liger will once again belong 'de jure' to the Civitas of Nivernia. Any previous claim or birthright from the former Germanic rulers will no longer be recognized.;;;;;;;;;;;;;;x
EVTOPTA418014;This is interesting news...;;;;;;;;;;;;;;x
EVTOPTB418014;This is troubling news...;;;;;;;;;;;;;;x
EVTNAME418015;County of Autun;;;;;;;;;;;;;;x
EVTDESC418015;The lands that formed the County of Autun in central Gaul have been reconquered from the Franks that once claimed the region for themselves.\n\nFrom this day on, the important city of Augustodunum and the surrounding hills will once again belong 'de jure' to the Civitas of Aeduia. Any previous claim or birthright from the former Germanic rulers will no longer be recognized.;;;;;;;;;;;;;;x
EVTOPTA418015;This is interesting news...;;;;;;;;;;;;;;x
EVTOPTB418015;This is troubling news...;;;;;;;;;;;;;;x
EVTNAME418016;County of Avallon;;;;;;;;;;;;;;x
EVTDESC418016;The lands that formed the County of Avallon in central Gaul have been reconquered from the Franks that once claimed the region for themselves.\n\nFrom this day on, the hills and valleys of the upper Icauna south of Autssiodorum will once again belong 'de jure' to the Civitas of Aeduia. Any previous claim or birthright from the former Germanic rulers will no longer be recognized.;;;;;;;;;;;;;;x
EVTOPTA418016;This is interesting news...;;;;;;;;;;;;;;x
EVTOPTB418016;This is troubling news...;;;;;;;;;;;;;;x
EVTNAME418017;County of Auxois;;;;;;;;;;;;;;x
EVTDESC418017;The lands that formed the County of Auxois in central Gaul have been reconquered from the Franks that once claimed the region for themselves.\n\nFrom this day on, the provinces of Dusma, Alesia, and Belena that once formed the territory of the Mandubii will once again belong 'de jure' to the Civitas of Aeduia. Any previous claim or birthright from the former Germanic rulers will no longer be recognized.;;;;;;;;;;;;;;x
EVTOPTA418017;This is interesting news...;;;;;;;;;;;;;;x
EVTOPTB418017;This is troubling news...;;;;;;;;;;;;;;x
EVTNAME418018;County of Chalon;;;;;;;;;;;;;;x
EVTDESC418018;The lands that formed the County of Chalon in central Gaul have been reconquered from the Franks that once claimed the region for themselves.\n\nFrom this day on, the important river port of Cabilonnum and the surrounding provinces will once again belong 'de jure' to the Civitas of Cabilonia. Any previous claim or birthright from the former Germanic rulers will no longer be recognized.;;;;;;;;;;;;;;x
EVTOPTA418018;This is interesting news...;;;;;;;;;;;;;;x
EVTOPTB418018;This is troubling news...;;;;;;;;;;;;;;x
EVTNAME418019;County of Mâcon;;;;;;;;;;;;;;x
EVTDESC418019;The lands that formed the County of Mâcon in central Gaul have been reconquered from the Franks that once claimed the region for themselves.\n\nFrom this day on, the provinces of Matisco and Balgiacum will once again belong 'de jure' to the Civitas of Matiscia. Any previous claim or birthright from the former Germanic rulers will no longer be recognized.;;;;;;;;;;;;;;x
EVTOPTA418019;This is interesting news...;;;;;;;;;;;;;;x
EVTOPTB418019;This is troubling news...;;;;;;;;;;;;;;x
EVTNAME418020;County of Lyon;;;;;;;;;;;;;;x
EVTDESC418020;The lands that formed the County of Lyon in central Gaul have been reconquered from the Franks that once claimed the region for themselves.\n\nFrom this day on, the former provincial capital and royal centre of Lugdunum and the surrounding provinces will once again belong 'de jure' to the Civitas of Ambarria. Any previous claim or birthright from the former Germanic rulers will no longer be recognized.;;;;;;;;;;;;;;x
EVTOPTA418020;This is interesting news...;;;;;;;;;;;;;;x
EVTOPTB418020;This is troubling news...;;;;;;;;;;;;;;x
EVTNAME418021;County of Tholose;;;;;;;;;;;;;;x
EVTDESC418021;The lands that formed the County of Tholose in southern Gaul have been reconquered from the Franks that once claimed the region for themselves.\n\nFrom this day on, the former Visigothic capital of Tolosa and the surrounding provinces will once again belong 'de jure' to the Civitas of Tolosatia. Any previous claim or birthright from the former Germanic rulers will no longer be recognized.;;;;;;;;;;;;;;x
EVTOPTA418021;This is interesting news...;;;;;;;;;;;;;;x
EVTOPTB418021;This is troubling news...;;;;;;;;;;;;;;x
EVTNAME418022;March of Gothia;;;;;;;;;;;;;;x
EVTDESC418022;The lands that formed the March of Gothia in southern Gaul have been reconquered from the Franks that once claimed the region for themselves.\n\nFrom this day on, the provinces that once formed much of the Roman province of Narbonensis, including the port of Narbo, will once again belong 'de jure' to their traditional Roman civitates. Any previous claim or birthright from the former Germanic rulers will no longer be recognized.;;;;;;;;;;;;;;x
EVTOPTA418022;This is interesting news...;;;;;;;;;;;;;;x
EVTOPTB418022;This is troubling news...;;;;;;;;;;;;;;x
EVTNAME418023;County of Fézensac;;;;;;;;;;;;;;x
EVTDESC418023;The lands that formed the County of Fézensac in southern Gaul have been reconquered from the Franks that once claimed the region for themselves.\n\nFrom this day on, several provinces between the upper Garumna and Aturrus, including the former provincial capital of Elusa, will once again belong 'de jure' to the Civitates of Elusatia, Auscia, and Lactoratia. Any previous claim or birthright from the former Germanic rulers will no longer be recognized.;;;;;;;;;;;;;;x
EVTOPTA418023;This is interesting news...;;;;;;;;;;;;;;x
EVTOPTB418023;This is troubling news...;;;;;;;;;;;;;;x
EVTNAME418024;County of Comminges;;;;;;;;;;;;;;x
EVTDESC418024;The lands that formed the County of Comminges in southern Gaul have been reconquered from the Franks that once claimed the region for themselves.\n\nFrom this day on, the provinces in the foothills of the Pyrenaei Mons south of Tolosa will once again belong 'de jure' to the Civitates of Convenia and Consorannia. Any previous claim or birthright from the former Germanic rulers will no longer be recognized.;;;;;;;;;;;;;;x
EVTOPTA418024;This is interesting news...;;;;;;;;;;;;;;x
EVTOPTB418024;This is troubling news...;;;;;;;;;;;;;;x
EVTNAME418025;County of Bigorre;;;;;;;;;;;;;;x
EVTDESC418025;The lands that formed the County of Bigorre in southern Gaul have been reconquered from the Franks that once claimed the region for themselves.\n\nFrom this day on, the provinces of Bigorra and Novum Oppidum will once again belong 'de jure' to the Civitas of Bigerria. Any previous claim or birthright from the former Germanic rulers will no longer be recognized.;;;;;;;;;;;;;;x
EVTOPTA418025;This is interesting news...;;;;;;;;;;;;;;x
EVTOPTB418025;This is troubling news...;;;;;;;;;;;;;;x
EVTNAME418026;County of Marsan;;;;;;;;;;;;;;x
EVTDESC418026;The lands that formed the County of Marsan in southern Gaul have been reconquered from the Franks that once claimed the region for themselves.\n\nFrom this day on, the provinces of Atura and Mons Martiani along the Aturra will once again belong 'de jure' to the Civitas of Aturensia. Any previous claim or birthright from the former Germanic rulers will no longer be recognized.;;;;;;;;;;;;;;x
EVTOPTA418026;This is interesting news...;;;;;;;;;;;;;;x
EVTOPTB418026;This is troubling news...;;;;;;;;;;;;;;x
EVTNAME418027;County of Bazas;;;;;;;;;;;;;;x
EVTDESC418027;The lands that formed the County of Bazas in southern Gaul have been reconquered from the Franks that once claimed the region for themselves.\n\nFrom this day on, the wooded provinces southeast of Burdigala will once again belong 'de jure' to the Civitas of Vasatia. Any previous claim or birthright from the former Germanic rulers will no longer be recognized.;;;;;;;;;;;;;;x
EVTOPTA418027;This is interesting news...;;;;;;;;;;;;;;x
EVTOPTB418027;This is troubling news...;;;;;;;;;;;;;;x
EVTNAME418028;County of Béarn;;;;;;;;;;;;;;x
EVTDESC418028;The lands that formed the County of Béarn in southern Gaul have been reconquered from the Franks that once claimed the region for themselves.\n\nFrom this day on, the town of Beneharnum and several provinces south of the Aturrus will once again belong 'de jure' to the Civitates of Benearia and Iluronensia. Any previous claim or birthright from the former Germanic rulers will no longer be recognized.;;;;;;;;;;;;;;x
EVTOPTA418028;This is interesting news...;;;;;;;;;;;;;;x
EVTOPTB418028;This is troubling news...;;;;;;;;;;;;;;x
EVTNAME418029;County of Dax;;;;;;;;;;;;;;x
EVTDESC418029;The lands that formed the County of Dax in southern Gaul have been reconquered from the Franks that once claimed the region for themselves.\n\nFrom this day on, several provinces along the far south of the western Gallic coast, including the town of Aquae Tarbellicae, will once again belong 'de jure' to the Civitas of Tarbellia. Any previous claim or birthright from the former Germanic rulers will no longer be recognized.;;;;;;;;;;;;;;x
EVTOPTA418029;This is interesting news...;;;;;;;;;;;;;;x
EVTOPTB418029;This is troubling news...;;;;;;;;;;;;;;x
EVTNAME418030;County of Vasconie Citérieure;;;;;;;;;;;;;;x
EVTDESC418030;The lands that formed the County of Vasconie Citérieure in southern Gaul have been reconquered from the Franks that once claimed the region for themselves.\n\nFrom this day on, the isolated mountain provinces in the far southwest of Novempopulania will once again belong 'de jure' to the Civitas of Tarbellia. Any previous claim or birthright from the former Germanic rulers will no longer be recognized.;;;;;;;;;;;;;;x
EVTOPTA418030;This is interesting news...;;;;;;;;;;;;;;x
EVTOPTB418030;This is troubling news...;;;;;;;;;;;;;;x
EVTNAME418031;County of Vienne;;;;;;;;;;;;;;x
EVTDESC418031;The lands that formed the County of Vienne in southern Gaul have been reconquered from the Franks that once claimed the region for themselves.\n\nFrom this day on, the great Roman city and former diocesan capital of Vienna and the surrounding provinces will once again belong 'de jure' to the Civitas of Allobrigia. Any previous claim or birthright from the former Germanic rulers will no longer be recognized.;;;;;;;;;;;;;;x
EVTNAME418032;County of Grenoble;;;;;;;;;;;;;;x
EVTDESC418032;The lands that formed the County of Grenoble in southern Gaul have been reconquered from the Franks that once claimed the region for themselves.\n\nFrom this day on, the foothills of the Alpes mountains around the city of Gratianopolis will once again belong 'de jure' to the Civitas of Gratianopolitia. Any previous claim or birthright from the former Germanic rulers will no longer be recognized.;;;;;;;;;;;;;;x
EVTNAME418033;County of Valence;;;;;;;;;;;;;;x
EVTDESC418033;The lands that formed the County of Valence in southern Gaul have been reconquered from the Franks that once claimed the region for themselves.\n\nFrom this day on, several provinces around the lower Rhodanus valley will once again belong 'de jure' to the Civitates of Segovellaunia and Vocontia. Any previous claim or birthright from the former Germanic rulers will no longer be recognized.;;;;;;;;;;;;;;x
EVTNAME418034;County of Viviers;;;;;;;;;;;;;;x
EVTDESC418034;The lands that formed the County of Viviers in southern Gaul have been reconquered from the Franks that once claimed the region for themselves.\n\nFrom this day on, the mountainous province of Vivarium along the Rhodanus river will once again belong 'de jure' to the Civitas of Helvia. Any previous claim or birthright from the former Germanic rulers will no longer be recognized.;;;;;;;;;;;;;;x
EVTNAME418035;County of Genf;;;;;;;;;;;;;;x
EVTDESC418035;The lands that formed the County of Genf in southern Gaul have been reconquered from the Franks that once claimed the region for themselves.\n\nFrom this day on, the mountain city of Geneva on the Lacus Lemannus and the surrounding provinces will once again belong 'de jure' to the Civitas of Genavensia. Any previous claim or birthright from the former Germanic rulers will no longer be recognized.;;;;;;;;;;;;;;x
EVTNAME418038;County of Arles;;;;;;;;;;;;;;x
EVTDESC418038;The lands that formed the County of Arles in southern Gaul have been reconquered from the Franks that once claimed the region for themselves.\n\nFrom this day on, the former imperial city of Arelate and the surrounding provinces will once again belong 'de jure' to the Civitas of Arelatensia. Any previous claim or birthright from the former Germanic rulers will no longer be recognized.;;;;;;;;;;;;;;x
EVTNAME418039;County of Marseille;;;;;;;;;;;;;;x
EVTDESC418039;The lands that formed the County of Marseille in southern Gaul have been reconquered from the Franks that once claimed the region for themselves.\n\nFrom this day on, the provinces around the city of Massilia and the former provincial capital of Aquae Sextiae will once again belong 'de jure' to their ancient Roman civitates. Any previous claim or birthright from the former Germanic rulers will no longer be recognized.;;;;;;;;;;;;;;x
EVTNAME418040;County of Fréjus;;;;;;;;;;;;;;x
EVTDESC418040;The lands that formed the County of Fréjus in southern Gaul have been reconquered from the Franks that once claimed the region for themselves.\n\nFrom this day on, the city of Forum Julii and the mountainous provinces to the north will once again belong 'de jure' to their ancient Roman civitates. Any previous claim or birthright from the former Germanic rulers will no longer be recognized.;;;;;;;;;;;;;;x
EVTNAME418041;County of Antibes;;;;;;;;;;;;;;x
EVTDESC418041;The lands that formed the County of Antibes in southern Gaul have been reconquered from the Franks that once claimed the region for themselves.\n\nFrom this day on, the southern provinces of the former Alpes Maritimae will once again belong 'de jure' to their ancient Roman civitates. Any previous claim or birthright from the former Germanic rulers will no longer be recognized.;;;;;;;;;;;;;;x
EVTNAME418042;County of Avignon;;;;;;;;;;;;;;x
EVTDESC418042;The lands that formed the County of Avignon in southern Gaul have been reconquered from the Franks that once claimed the region for themselves.\n\nFrom this day on, the provinces of the lower Rhodanus river will once again belong 'de jure' to their ancient Roman civitates. Any previous claim or birthright from the former Germanic rulers will no longer be recognized.;;;;;;;;;;;;;;x
EVTNAME418043;County of Gap;;;;;;;;;;;;;;x
EVTDESC418043;The lands that formed the County of Gap in southern Gaul have been reconquered from the Franks that once claimed the region for themselves.\n\nFrom this day on, the provinces of the Alps foothills around the Druentia river will once again belong 'de jure' to their ancient Roman civitates. Any previous claim or birthright from the former Germanic rulers will no longer be recognized.;;;;;;;;;;;;;;x
EVTNAME418044;County of Embrum;;;;;;;;;;;;;;x
EVTDESC418044;The lands that formed the County of Embrum in southern Gaul have been reconquered from the Franks that once claimed the region for themselves.\n\nFrom this day on, the former provincial capital of Ebrodunum and the surrounding provinces will once again belong 'de jure' to the Civitas of Ebrodunensia. Any previous claim or birthright from the former Germanic rulers will no longer be recognized.;;;;;;;;;;;;;;x
EVTNAME418045;County of Bisanz;;;;;;;;;;;;;;x
EVTDESC418045;The lands that formed the County of Bisanz in eastern Gaul have been reconquered from the Franks that once claimed the region for themselves.\n\nFrom this day on, the former provincial capital of Vesontio and the surrounding provinces will once again belong 'de jure' to the Civitas of Sequania. Any previous claim or birthright from the former Germanic rulers will no longer be recognized.;;;;;;;;;;;;;;x
EVTNAME418046;County of Waadt;;;;;;;;;;;;;;x
EVTDESC418046;The lands that formed the County of Waadt in eastern Gaul have been reconquered from the Franks that once claimed the region for themselves.\n\nFrom this day on, the mountain provinces around the city of Aventicum will once again belong 'de jure' to the Civitas of Helvitioria. Any previous claim or birthright from the former Germanic rulers will no longer be recognized.;;;;;;;;;;;;;;x
EVTNAME418047;High Lordship of Argau;;;;;;;;;;;;;;x
EVTDESC418047;The lands that formed the High Lordship of Argau in eastern Gaul have been reconquered from the Alemanni that once claimed the region for themselves.\n\nFrom this day on, the eastern provinces of the Helvitian plateau north to the Rhenus river will once again belong 'de jure' to the Civitas of Helvitioria. Any previous claim or birthright from the former Germanic rulers will no longer be recognized.;;;;;;;;;;;;;;x
EVTNAME418048;Duchy of Elsass;;;;;;;;;;;;;;x
EVTDESC418048;The lands that formed the Duchy of Elsass in eastern Gaul have been reconquered from the Alemanni that once claimed the region for themselves.\n\nFrom this day on, the former Roman cities on the upper Rhenus river will once again belong 'de jure' to the Civitates of Tribocia and Rauricia. Any previous claim or birthright from the former Germanic rulers will no longer be recognized.;;;;;;;;;;;;;;x
EVTNAME418049;High Lordship of Spiragowe;;;;;;;;;;;;;;x
EVTDESC418049;The lands that formed the High Lordship of Spiragowe in eastern Gaul have been reconquered from the Alemanni that once claimed the region for themselves.\n\nFrom this day on, the city of Nemetum and the surrounding provinces will once again belong 'de jure' to the Civitas of Nemetia. Any previous claim or birthright from the former Germanic rulers will no longer be recognized.;;;;;;;;;;;;;;x
EVTNAME418050;High Lordship of Wormazfeltgowe;;;;;;;;;;;;;;x
EVTDESC418050;The lands that formed the High Lordship of Wormazfeltgowe in eastern Gaul have been reconquered from the Alemanni that once claimed the region for themselves.\n\nFrom this day on, the former Roman fortress and provincial capital of Mogontiacum and the city of Borbetomagus will once again belong 'de jure' to the Civitates of Vangionia and Moguntiacensia. Any previous claim or birthright from the former Germanic rulers will no longer be recognized.;;;;;;;;;;;;;;x
EVTNAME414221;County of Amiens;;;;;;;;;;;;;;x
EVTDESC414221;The lands that formed the County of Amiens around the Samara in northern Gaul have been reconquered from the Franks that once claimed the region for themselves.\n\nFrom this day on, these provinces will once again belong 'de jure' to their traditional Roman civitates. Any previous claim or birthright from the former Germanic rulers will no longer be recognized.;;;;;;;;;;;;;;x
EVTOPTA414221;This is interesting news...;;;;;;;;;;;;;;x
EVTOPTB414221;This is troubling news...;;;;;;;;;;;;;;x
EVTNAME414222;County of Flanderen;;;;;;;;;;;;;;x
EVTDESC414222;The lands that formed the County of Flanderen on the northern coast of Belgica in northeastern Gaul have been reconquered from the Franks that once claimed the region for themselves.\n\nFrom this day on, these provinces will once again belong 'de jure' to their traditional Roman civitates. Any previous claim or birthright from the former Germanic rulers will no longer be recognized.;;;;;;;;;;;;;;x
EVTOPTA414222;This is interesting news...;;;;;;;;;;;;;;x
EVTOPTB414222;This is troubling news...;;;;;;;;;;;;;;x
EVTNAME414223;County of Aþrebatalant;;;;;;;;;;;;;;x
EVTDESC414223;The lands that formed the County of Aþrebatalant in northeastern Gaul have been reconquered from the Franks that once claimed the region for themselves.\n\nFrom this day on, these provinces will once again belong 'de jure' to their traditional Roman civitates. Any previous claim or birthright from the former Germanic rulers will no longer be recognized.;;;;;;;;;;;;;;x
EVTOPTA414223;This is interesting news...;;;;;;;;;;;;;;x
EVTOPTB414223;This is troubling news...;;;;;;;;;;;;;;x
EVTNAME414224;County of Tornaka;;;;;;;;;;;;;;x
EVTDESC414224;The lands that formed the County of Tornaka in northeastern Gaul have been reconquered from the Franks that once claimed the region for themselves.\n\nFrom this day on, these provinces at the heart of northern Belgica will once again belong 'de jure' to their traditional Roman civitates. Any previous claim or birthright from the former Germanic rulers will no longer be recognized.;;;;;;;;;;;;;;x
EVTOPTA414224;This is interesting news...;;;;;;;;;;;;;;x
EVTOPTB414224;This is troubling news...;;;;;;;;;;;;;;x
EVTNAME414225;County of Kameríki;;;;;;;;;;;;;;x
EVTDESC414225;The lands that formed the County of Kameríki in northeastern Gaul have been reconquered from the Franks that once claimed the region for themselves.\n\nFrom this day on, the provinces around the city of Camaracum will once again belong 'de jure' to their traditional Roman civitates. Any previous claim or birthright from the former Germanic rulers will no longer be recognized.;;;;;;;;;;;;;;x
EVTOPTA414225;This is interesting news...;;;;;;;;;;;;;;x
EVTOPTB414225;This is troubling news...;;;;;;;;;;;;;;x
EVTNAME414226;County of Woëvre;;;;;;;;;;;;;;x
EVTDESC414226;The lands that formed the County of Woëvre in northeastern Gaul have been reconquered from the Franks that once claimed the region for themselves.\n\nFrom this day on, the provinces of Meduantum and Orolaunum will once again belong 'de jure' to their traditional Roman civitas. Any previous claim or birthright from the former Germanic rulers will no longer be recognized.;;;;;;;;;;;;;;x
