BOUMRIGA;Boumriga;;;;;;;;;;;;;x
BOUMRIG_FOA;Herald of Oak and Ash;;;;;;;;;;;;;x
FARAFRAUJA;Farafrauja;;;;;;;;;;;;;x
FARAFRÁUJO;Farafráujo;;;;;;;;;;;;;x
FARAFRAUJA_FOA;Great Traveller;;;;;;;;;;;;;x
IMPERATOR;Imperator;;;;;;;;;;;;;x
IMPERATRIX;Imperatrix;;;;;;;;;;;;;x
REGINA_CONSULARIS;Regina Consularis;;;;;;;;;;;;;x
WARCHIEF;Warchief;;;;;;;;;;;;;x
WARCHIEF_FOA;Master;;;;;;;;;;;;;x
COMMANDER;Commander;;;;;;;;;;;;;x
temple_emperor_christian;Primate;;;;;;;;;;;;;x
temple_emperor_catholic;Primate;;;;;;;;;;;;;x
temple_king_christian;Patriarch;;;;;;;;;;;;;x
temple_king_catholic;Patriarch;;;;;;;;;;;;;x
temple_duke_christian;Archbishop;;;;;;;;;;;;;x
temple_duke_catholic;Archbishop;;;;;;;;;;;;;x
temple_duke_paganism;Archpriest;;;;;;;;;;;;;x
temple_duke_zoroastrian_group;Pontifex;;;;;;;;;;;;;x
temple_duke_norse_group;Gothar;;;;;;;;;;;;;x
temple_count_christian;Bishop;;;;;;;;;;;;;x
temple_count_catholic;Bishop;;;;;;;;;;;;;x
temple_count_paganism;High Priest;;;;;;;;;;;;;x
temple_count_zoroastrian_group;High Priest;;;;;;;;;;;;;x
temple_count_norse_group;Gothar;;;;;;;;;;;;;x
temple_baron_christian;Bishop;;;;;;;;;;;;;x
temple_baron_catholic;Bishop;;;;;;;;;;;;;x
temple_baron_paganism;High Priest;;;;;;;;;;;;;x
temple_baron_zoroastrian_group;High Priest;;;;;;;;;;;;;x
temple_baron_cult_apollo;Augur;;;;;;;;;;;;;x
temple_baron_cult_ares;Augur Martialis;;;;;;;;;;;;;x
temple_baron_cult_epona;Sacerdos;;;;;;;;;;;;;x
temple_baron_briton_pagan;Druid;;;;;;;;;;;;;x
temple_baron_briton_pagan_reformed;Druid;;;;;;;;;;;;;x
temple_baron_gael_pagan;Druid;;;;;;;;;;;;;x
temple_baron_gael_pagan_reformed;Druid;;;;;;;;;;;;;x
temple_baron_pict_pagan;Druid;;;;;;;;;;;;;x
temple_baron_pict_pagan_reformed;Druid;;;;;;;;;;;;;x
temple_baron_germanic_pagan_reformed;Priest;;;;;;;;;;;;;x
temple_baron_germanic_pagan_anglosaxon;Preost;;;;;;;;;;;;;x
temple_baron_germanic_pagan_angle;Preost;;;;;;;;;;;;;x
temple_baron_germanic_pagan_oldsaxon;Preost;;;;;;;;;;;;;x
temple_baron_germanic_pagan_saxon;Preost;;;;;;;;;;;;;x
temple_baron_germanic_pagan_jute;Preost;;;;;;;;;;;;;x
temple_baron_germanic_pagan_oldfrisian;Preost;;;;;;;;;;;;;x
temple_baron_germanic_pagan_frisian;Preost;;;;;;;;;;;;;x
temple_baron_germanic_pagan_reformed_anglosaxon;Preost;;;;;;;;;;;;;x
temple_baron_germanic_pagan_reformed_angle;Preost;;;;;;;;;;;;;x
temple_baron_germanic_pagan_reformed_oldsaxon;Preost;;;;;;;;;;;;;x
temple_baron_germanic_pagan_reformed_saxon;Preost;;;;;;;;;;;;;x
temple_baron_germanic_pagan_reformed_jute;Preost;;;;;;;;;;;;;x
temple_baron_germanic_pagan_reformed_oldfrisian;Preost;;;;;;;;;;;;;x
temple_baron_germanic_pagan_reformed_frisian;Preost;;;;;;;;;;;;;x
temple_baron_germanic_pagan;Priest;;;;;;;;;;;;;x
temple_baron_frankish_pagan;Priest;;;;;;;;;;;;;x
temple_baron_suebic_pagan;Priest;;;;;;;;;;;;;x
temple_baron_gothic_pagan;Priest;;;;;;;;;;;;;x
temple_baron_alan_pagan;Enarei;;;;;;;;;;;;;x
temple_baron_alan_pagan_reformed;Enarei;;;;;;;;;;;;;x
temple_baron_norse_pagan;Goði;;;;;;;;;;;;;x
temple_baron_norse_pagan_female;Gyðja;;;;;;;;;;;;;x
temple_baron_norse_pagan_reformed;Goði;;;;;;;;;;;;;x
temple_baron_norse_pagan_female_reformed;Gyðja;;;;;;;;;;;;;x
temple_baron_manichean;Presbyter;;;;;;;;;;;;;x
temple_empire_of_christian;Holy Empire of;;;;;;;;;;;;;x
temple_empire_of_catholic;Holy Empire of;;;;;;;;;;;;;x
temple_kingdom_of_paganism;Theocracy of;;;;;;;;;;;;;x
temple_kingdom_of_zoroastrian_group;Pontificium of;;;;;;;;;;;;;x
temple_kingdom_of_norse_group;Theocracy of;;;;;;;;;;;;;x
temple_kingdom_of_christian;Patriarchate of;;;;;;;;;;;;;x
temple_kingdom_of_catholic;Patriarchate of;;;;;;;;;;;;;x
temple_duchy_of_christian;Archbishopric of;;;;;;;;;;;;;x
temple_duchy_of_paganism;Theocracy of;;;;;;;;;;;;;x
temple_duchy_of_zoroastrian_group;Pontificium of;;;;;;;;;;;;;x
temple_duchy_of_norse_group;Gothardom of;;;;;;;;;;;;;x
temple_county_of_christian;Bishopric of;;;;;;;;;;;;;x
temple_county_of_paganism;Sacred Land of;;;;;;;;;;;;;x
temple_county_of_norse_group;Gothardom of;;;;;;;;;;;;;x
temple_county_of_zoroastrian_group;Cæsareum of;;;;;;;;;;;;;x
temple_barony_of_christian;Church of;;;;;;;;;;;;;x
temple_barony_of_paganism;Temple of;;;;;;;;;;;;;x
temple_barony_of_zoroastrian_group;Shrine of;;;;;;;;;;;;;x
temple_barony_of_cult_apollo;Sacrarium of;;;;;;;;;;;;;x
temple_barony_of_cult_ares;Sacrarium of;;;;;;;;;;;;;x
temple_barony_of_cult_manawydan;Sea Temple of;;;;;;;;;;;;;x
temple_barony_of_norse_group;Temple of;;;;;;;;;;;;;x
ABBEY_OF;Abbey of;;;;;;;;;;;;;x
COUNTY;Local;;;;;;;;;;;;;x
DUCAL;Provincial;;;;;;;;;;;;;x
ROYAL;Royal;;;;;;;;;;;;;x
IMPERIAL;Sovereign;;;;;;;;;;;;;x
emperor_king_christian;Holy High King;;;;;;;;;;;;;x
emperor_foa;Your Majesty;;;;;;;;;;;;;x
king_foa;Your Majesty;;;;;;;;;;;;;x
duke_foa;Your Grace;;;;;;;;;;;;;x
count_foa;My Lord;;;;;;;;;;;;;x
baron_foa;My Lord;;;;;;;;;;;;;x
legatus_foa;My Lord Commander;;;;;;;;;;;;;x
count_foa_female;My Lady;;;;;;;;;;;;;x
baron_foa_female;My Lady;;;;;;;;;;;;;x
city_emperor_foa;Your Highness;;;;;;;;;;;;;x
city_king_foa;Your Majesty;;;;;;;;;;;;;x
city_duke_foa;Your Grace;;;;;;;;;;;;;x
city_count_foa;Your Honor;;;;;;;;;;;;;x
city_baron_foa;Your Honor;;;;;;;;;;;;;x
temple_king_foa;Your Holiness;;;;;;;;;;;;;x
temple_duke_foa;Your Eminence;;;;;;;;;;;;;x
temple_count_foa;Your Excellency;;;;;;;;;;;;;x
temple_baron_foa;Your Excellency;;;;;;;;;;;;;x
temple_baron_paganism_foa;My Lord;;;;;;;;;;;;;x
temple_baron_norse_group_foa;My Lord;;;;;;;;;;;;;x
temple_baron_zoroastrian_group_foa;My Lord;;;;;;;;;;;;;x
BEGIEMEND;Begíemend;;;;;;;;;;;;;x
BEGIEMEND_FOA;Your Holiness;;;;;;;;;;;;;;x
COUNTY_CAPITAL_OF;$NAME$ - Capital;;;;;;;;;;;;;x
DE_JURE_DUCHY_DESC;The §Y$PROVINCE$§W is traditionally considered a part of the §Y$DUCHY$§W.\n;;;;;;;;;;;;;x
DE_JURE_DUCHY_DESC_NO_HOLDER;Currently, this high lordship is held by no one.;;;;;;;;;;;;;x
DE_JURE_DUCHY_DESC_HOLDER_1;§Y$DUKE$§W is the current high lord, and also de facto controller of §Y$PROVINCE$§W.;;;;;;;;;;;;;x
DE_JURE_DUCHY_DESC_HOLDER_2;§Y$DUKE$§W is the current high lord, who will strive to regain actual control of §Y$PROVINCE$§W.;;;;;;;;;;;;;x
DE_JURE_KINGDOM_DESC;The §Y$PROVINCE$§W is traditionally considered a part of the §Y$KINGDOM$§W.\n;;;;;;;;;;;;;x
DE_JURE_KINGDOM_DESC_NO_HOLDER;There is no current king.;;;;;;;;;;;;;x
DE_JURE_KINGDOM_DESC_HOLDER_1;§Y$KING$§W is the current king, and also de facto controller of §Y$PROVINCE$§W.;;;;;;;;;;;;;x
DE_JURE_KINGDOM_DESC_HOLDER_2;§Y$KING$§W is the current king, and, while not in de facto control of §Y$PROVINCE$§W, still has the authority to pass Royal Laws that affect it.;;;;;;;;;;;;;x
CURRENT_CAPITAL_DRO;This province is your capital, where you and your court resides. When you send your spymaster to study technology, discoveries will be made here. Capitals are worth more during war.;;;;;;;;;;;;;x
job_chancellor;Chancellor;;;;;;;;;;;;;x
job_chancellor_pictish;Castellan;;;;;;;;;;;;;x
job_chancellor_gaelic;Castellan;;;;;;;;;;;;;x
job_chancellor_dane;Castellan;;;;;;;;;;;;;x
job_chancellor_proto_norse;Castellan;;;;;;;;;;;;;x
job_chancellor_armorican;Master of Laws;;;;;;;;;;;;;x
job_chancellor_breton;Master of Laws;;;;;;;;;;;;;x
job_chancellor_imperiale;Vicarius;;;;;;;;;;;;;x
job_chancellor_oldfrankish;Asege;;;;;;;;;;;;;x
job_chancellor_french;Asege;;;;;;;;;;;;;x
job_chancellor_franconian;Asege;;;;;;;;;;;;;x
job_chancellor_dutch;Asege;;;;;;;;;;;;;x
job_chancellor_frankish;Asege;;;;;;;;;;;;;x
job_chancellor_oldfrisian;Folcwine;;;;;;;;;;;;;x
job_chancellor_frisian;Asega;;;;;;;;;;;;;x
job_chancellor_anglosaxon;Folcwine;;;;;;;;;;;;;x
job_chancellor_angle;Folcwine;;;;;;;;;;;;;x
job_chancellor_oldsaxon;Folcwine;;;;;;;;;;;;;x
job_chancellor_saxon;Eosago;;;;;;;;;;;;;x
job_chancellor_jute;Folcwine;;;;;;;;;;;;;x
job_chancellor_zoroastrian_group;;;;;;;;;;;;;;x
tribal_job_chancellor_pictish;Castellan;;;;;;;;;;;;;x
tribal_job_chancellor_gaelic;Castellan;;;;;;;;;;;;;x
tribal_job_chancellor_dane;Castellan;;;;;;;;;;;;;x
tribal_job_chancellor_proto_norse;Castellan;;;;;;;;;;;;;x
tribal_job_chancellor_armorican;Master of Laws;;;;;;;;;;;;;x
tribal_job_chancellor_breton;Master of Laws;;;;;;;;;;;;;x
tribal_job_chancellor_imperiale;Vicarius;;;;;;;;;;;;;x
tribal_job_chancellor_oldfrankish;Asege;;;;;;;;;;;;;x
tribal_job_chancellor_french;Asege;;;;;;;;;;;;;x
tribal_job_chancellor_franconian;Asege;;;;;;;;;;;;;x
tribal_job_chancellor_dutch;Asege;;;;;;;;;;;;;x
tribal_job_chancellor_frankish;Asege;;;;;;;;;;;;;x
tribal_job_chancellor_oldfrisian;Folcwine;;;;;;;;;;;;;x
tribal_job_chancellor_frisian;Asega;;;;;;;;;;;;;x
tribal_job_chancellor_anglosaxon;Folcwine;;;;;;;;;;;;;x
tribal_job_chancellor_angle;Folcwine;;;;;;;;;;;;;x
tribal_job_chancellor_oldsaxon;Folcwine;;;;;;;;;;;;;x
tribal_job_chancellor_saxon;Eosago;;;;;;;;;;;;;x
tribal_job_chancellor_jute;Folcwine;;;;;;;;;;;;;x
tribal_job_chancellor_zoroastrian_group;;;;;;;;;;;;;;x
job_marshal;Marshal;;;;;;;;;;;;;x
job_marshal_imperiale;Magister Militum;;;;;;;;;;;;;x
job_marshal_oldfrankish;Marhskalk;;;;;;;;;;;;;x
job_marshal_french;Marhskalk;;;;;;;;;;;;;x
job_marshal_franconian;Marhskalk;;;;;;;;;;;;;x
job_marshal_dutch;Marhskalk;;;;;;;;;;;;;x
job_marshal_frankish;Marhskalk;;;;;;;;;;;;;x
job_marshal_dane;Dróttinn;;;;;;;;;;;;;x
job_marshal_proto_norse;Druhtinar;;;;;;;;;;;;;x
job_marshal_gaelic;Warlord;;;;;;;;;;;;;x
job_marshal_pictish;Warlord;;;;;;;;;;;;;x
job_marshal_anglosaxon;Dryhten;;;;;;;;;;;;;x
job_marshal_angle;Dryhten;;;;;;;;;;;;;x
job_marshal_oldsaxon;Dryhten;;;;;;;;;;;;;x
job_marshal_saxon;Drohtin;;;;;;;;;;;;;x
job_marshal_jute;Dryhten;;;;;;;;;;;;;x
job_marshal_oldfrisian;Dryhten;;;;;;;;;;;;;x
job_marshal_frisian;Drochten;;;;;;;;;;;;;x
job_marshal_zoroastrian_group;;;;;;;;;;;;;;x
tribal_job_marshal_imperiale;Magister Militum;;;;;;;;;;;;;x
tribal_job_marshal_oldfrankish;Marhskalk;;;;;;;;;;;;;x
tribal_job_marshal_french;Marhskalk;;;;;;;;;;;;;x
tribal_job_marshal_franconian;Marhskalk;;;;;;;;;;;;;x
tribal_job_marshal_dutch;Marhskalk;;;;;;;;;;;;;x
tribal_job_marshal_frankish;Marhskalk;;;;;;;;;;;;;x
tribal_job_marshal_dane;Dróttinn;;;;;;;;;;;;;x
tribal_job_marshal_proto_norse;Druhtinar;;;;;;;;;;;;;x
tribal_job_marshal_gaelic;Warlord;;;;;;;;;;;;;x
tribal_job_marshal_pictish;Warlord;;;;;;;;;;;;;x
tribal_job_marshal_anglosaxon;Dryhten;;;;;;;;;;;;;x
tribal_job_marshal_angle;Dryhten;;;;;;;;;;;;;x
tribal_job_marshal_oldsaxon;Dryhten;;;;;;;;;;;;;x
tribal_job_marshal_saxon;Drohtin;;;;;;;;;;;;;x
tribal_job_marshal_jute;Dryhten;;;;;;;;;;;;;x
tribal_job_marshal_oldfrisian;Dryhten;;;;;;;;;;;;;x
tribal_job_marshal_frisian;Drochten;;;;;;;;;;;;;x
tribal_job_marshal_zoroastrian_group;;;;;;;;;;;;;;x
job_treasurer;Steward;;;;;;;;;;;;;x
job_treasurer_briton;Treasurer;;;;;;;;;;;;;x
job_treasurer_roman;Camerarius;;;;;;;;;;;;;x
job_treasurer_romanogallic;Dispensator;;;;;;;;;;;;;x
job_treasurer_romanogermanic;Dispensator;;;;;;;;;;;;;x
job_treasurer_armorican;Master of Coin;;;;;;;;;;;;;x
job_treasurer_breton;Master of Coin;;;;;;;;;;;;;x
job_treasurer_pictish;Treasurer;;;;;;;;;;;;;x
job_treasurer_gaelic;Treasurer;;;;;;;;;;;;;x
job_treasurer_oldfrankish;Siniskalk;;;;;;;;;;;;;x
job_treasurer_french;Siniskalk;;;;;;;;;;;;;x
job_treasurer_franconian;Siniskalk;;;;;;;;;;;;;x
job_treasurer_dutch;Siniskalk;;;;;;;;;;;;;x
job_treasurer_frankish;Siniskalk;;;;;;;;;;;;;x
job_treasurer_oldfrisian;Eadweard;;;;;;;;;;;;;x
job_treasurer_frisian;Edwerd;;;;;;;;;;;;;x
job_treasurer_dane;Auðavörðr;;;;;;;;;;;;;x
job_treasurer_proto_norse;Auþawarður;;;;;;;;;;;;;x
job_treasurer_anglosaxon;Eadweard;;;;;;;;;;;;;x
job_treasurer_angle;Eadweard;;;;;;;;;;;;;x
job_treasurer_oldsaxon;Eadweard;;;;;;;;;;;;;x
job_treasurer_saxon;Odwarda;;;;;;;;;;;;;x
job_treasurer_jute;Eadweard;;;;;;;;;;;;;x
job_treasurer_zoroastrian_group;;;;;;;;;;;;;;x
tribal_job_treasurer_briton;Treasurer;;;;;;;;;;;;;x
tribal_job_treasurer_roman;Camerarius;;;;;;;;;;;;;x
tribal_job_treasurer_romanogallic;Dispensator;;;;;;;;;;;;;x
tribal_job_treasurer_romanogermanic;Dispensator;;;;;;;;;;;;;x
tribal_job_treasurer_armorican;Master of Coin;;;;;;;;;;;;;x
tribal_job_treasurer_breton;Master of Coin;;;;;;;;;;;;;x
tribal_job_treasurer_pictish;Treasurer;;;;;;;;;;;;;x
tribal_job_treasurer_gaelic;Treasurer;;;;;;;;;;;;;x
tribal_job_treasurer_oldfrankish;Siniskalk;;;;;;;;;;;;;x
tribal_job_treasurer_french;Siniskalk;;;;;;;;;;;;;x
tribal_job_treasurer_franconian;Siniskalk;;;;;;;;;;;;;x
tribal_job_treasurer_dutch;Siniskalk;;;;;;;;;;;;;x
tribal_job_treasurer_frankish;Siniskalk;;;;;;;;;;;;;x
tribal_job_treasurer_oldfrisian;Eadweard;;;;;;;;;;;;;x
tribal_job_treasurer_frisian;Edwerd;;;;;;;;;;;;;x
tribal_job_treasurer_dane;Auðavörðr;;;;;;;;;;;;;x
tribal_job_treasurer_proto_norse;Auþawarður;;;;;;;;;;;;;x
tribal_job_treasurer_anglosaxon;Eadweard;;;;;;;;;;;;;x
tribal_job_treasurer_angle;Eadweard;;;;;;;;;;;;;x
tribal_job_treasurer_oldsaxon;Odwarda;;;;;;;;;;;;;x
tribal_job_treasurer_saxon;Eadweard;;;;;;;;;;;;;x
tribal_job_treasurer_jute;Eadweard;;;;;;;;;;;;;x
tribal_job_treasurer_zoroastrian_group;;;;;;;;;;;;;;x
job_spymaster;Spymaster;;;;;;;;;;;;;x
job_spymaster_armorican;Master of Whisperers;;;;;;;;;;;;;x
job_spymaster_breton;Master of Whisperers;;;;;;;;;;;;;x
job_spymaster_dane;Aðallsrád;;;;;;;;;;;;;x
job_spymaster_proto_norse;Aþalasraðar;;;;;;;;;;;;;x
job_spymaster_imperiale;Speculator;;;;;;;;;;;;;x
job_spymaster_anglosaxon;Æþelræd;;;;;;;;;;;;;x
job_spymaster_angle;Eþelred;;;;;;;;;;;;;x
job_spymaster_oldsaxon;Aþelrad;;;;;;;;;;;;;x
job_spymaster_saxon;Aþalrad;;;;;;;;;;;;;x
job_spymaster_jute;Eþelred;;;;;;;;;;;;;x
job_spymaster_oldfrisian;Eþelred;;;;;;;;;;;;;x
job_spymaster_frisian;Eþelred;;;;;;;;;;;;;x
tribal_job_spymaster_armorican;Master of Whisperers;;;;;;;;;;;;;x
tribal_job_spymaster_breton;Master of Whisperers;;;;;;;;;;;;;x
tribal_job_spymaster_dane;Aðallsrád;;;;;;;;;;;;;x
tribal_job_spymaster_proto_norse;Aþalasraðar;;;;;;;;;;;;;x
tribal_job_spymaster_imperiale;Speculator;;;;;;;;;;;;;x
tribal_job_spymaster_anglosaxon;Æþelræd;;;;;;;;;;;;;x
tribal_job_spymaster_angle;Eþelred;;;;;;;;;;;;;x
tribal_job_spymaster_oldsaxon;Aþelrad;;;;;;;;;;;;;x
tribal_job_spymaster_saxon;Aþalrad;;;;;;;;;;;;;x
tribal_job_spymaster_jute;Eþelred;;;;;;;;;;;;;x
tribal_job_spymaster_oldfrisian;Eþelred;;;;;;;;;;;;;x
tribal_job_spymaster_frisian;Eþelred;;;;;;;;;;;;;x
job_spiritual;Theologist;;;;;;;;;;;;;x
job_spiritual_christian;Theologist;;;;;;;;;;;;;x
job_spiritual_pagan_group;Seer;;;;;;;;;;;;;x
job_spiritual_gael_pagan;High Priest;;;;;;;;;;;;;x
job_spiritual_gael_pagan_reformed;High Priest;;;;;;;;;;;;;x
job_spiritual_zoroastrian_group;Curio Maximus;;;;;;;;;;;;;x
job_spiritual_roman_pagan;Curio Maximus;;;;;;;;;;;;;x
job_spiritual_anglosaxon;Godwine;;;;;;;;;;;;;x
job_spiritual_angle;Godwine;;;;;;;;;;;;;x
job_spiritual_oldsaxon;Godwine;;;;;;;;;;;;;x
job_spiritual_saxon;Godwini;;;;;;;;;;;;;x
job_spiritual_jute;Godwine;;;;;;;;;;;;;x
job_spiritual_oldfrisian;Godwine;;;;;;;;;;;;;x
job_spiritual_frisian;Godwine;;;;;;;;;;;;;x
job_spiritual_norse_group;Chief Diviner;;;;;;;;;;;;;x
job_spiritual_germanic_pagan;Chief Diviner;;;;;;;;;;;;;x
job_spiritual_germanic_pagan_reformed;Chief Diviner;;;;;;;;;;;;;x
job_spiritual_frankish_pagan;Chief Diviner;;;;;;;;;;;;;x
job_spiritual_frankish_pagan_reformed;Chief Diviner;;;;;;;;;;;;;x
job_spiritual_suebic_pagan;Chief Diviner;;;;;;;;;;;;;x
job_spiritual_suebic_pagan_reformed;Chief Diviner;;;;;;;;;;;;;x
job_spiritual_gothic_pagan;Chief Diviner;;;;;;;;;;;;;x
job_spiritual_gothic_pagan_reformed;Chief Diviner;;;;;;;;;;;;;x
job_spiritual_dane;High Præst;;;;;;;;;;;;;x
job_spiritual_proto_norse;High Præst;;;;;;;;;;;;;x
tribal_job_spiritual_christian;Theologist;;;;;;;;;;;;;x
tribal_job_spiritual_pagan_group;Seer;;;;;;;;;;;;;x
tribal_job_spiritual_gael_pagan;High Priest;;;;;;;;;;;;;x
tribal_job_spiritual_gael_pagan_reformed;High Priest;;;;;;;;;;;;;x
tribal_job_spiritual_zoroastrian_group;Curio Maximus;;;;;;;;;;;;;x
tribal_job_spiritual_roman_pagan;Curio Maximus;;;;;;;;;;;;;x
tribal_job_spiritual_anglosaxon;Godwine;;;;;;;;;;;;;x
tribal_job_spiritual_angle;Godwine;;;;;;;;;;;;;x
tribal_job_spiritual_oldsaxon;Godwine;;;;;;;;;;;;;x
tribal_job_spiritual_saxon;Godwine;;;;;;;;;;;;;x
tribal_job_spiritual_jute;Godwine;;;;;;;;;;;;;x
tribal_job_spiritual_oldfrisian;Godwine;;;;;;;;;;;;;x
tribal_job_spiritual_frisian;Godwine;;;;;;;;;;;;;x
tribal_job_spiritual_norse_group;Chief Diviner;;;;;;;;;;;;;x
tribal_job_spiritual_germanic_pagan;Chief Diviner;;;;;;;;;;;;;x
tribal_job_spiritual_germanic_pagan_reformed;Chief Diviner;;;;;;;;;;;;;x
tribal_job_spiritual_frankish_pagan;Chief Diviner;;;;;;;;;;;;;x
tribal_job_spiritual_frankish_pagan_reformed;Chief Diviner;;;;;;;;;;;;;x
tribal_job_spiritual_suebic_pagan;Chief Diviner;;;;;;;;;;;;;x
tribal_job_spiritual_suebic_pagan_reformed;Chief Diviner;;;;;;;;;;;;;x
tribal_job_spiritual_gothic_pagan;Chief Diviner;;;;;;;;;;;;;x
tribal_job_spiritual_gothic_pagan_reformed;Chief Diviner;;;;;;;;;;;;;x
tribal_job_spiritual_dane;Guðvinr;;;;;;;;;;;;;x
tribal_job_spiritual_proto_norse;Godawinir;;;;;;;;;;;;;x
desc_job_chancellor;The §Y$JOB$§! is your personal advisor on matters of diplomacy. The position is traditionally considered the highest on the council.;;;;;;;;;;;;;x
desc_job_spiritual;The §Y$JOB$§! is your personal advisor on matters of faith, religion and divine influence.;;;;;;;;;;;;;x
desc_job_treasurer;The §Y$JOB$§! helps you collect taxes and administer your demesne.;;;;;;;;;;;;;x
desc_job_marshal;The §Y$JOB$§! is the councillor in charge of the military. When the ruler cannot or will not command his armies, the §Y$JOB$§! will take his place.;;;;;;;;;;;;;x
desc_job_spymaster;§Y$JOB$§! is an unoffical position on the council. The office holder is responsible for all matters of intrigue and skullduggery.;;;;;;;;;;;;;x
emperor_title_queen_mother_female;Queen Mother;;;;;;;;;;;;;x
emperor_title_queen_mother_female_imperiale;Regina Mater;;;;;;;;;;;;;x
title_regent;Regent;;;;;;;;;;;;;x
title_regent_cumbrian;Rhaglaw;;;;;;;;;;;;;x
title_regent_gaelic;Rhaglaw;;;;;;;;;;;;;x
title_regent_roman;Legatus;;;;;;;;;;;;;x
title_queen_mother;Queen Mother;;;;;;;;;;;;;x
title_prince;Prince;;;;;;;;;;;;;x
title_prince_anglosaxon;Ætheling;;;;;;;;;;;;;x
title_prince_angle;Ætheling;;;;;;;;;;;;;x
title_prince_oldsaxon;Ætheling;;;;;;;;;;;;;x
title_prince_saxon;Ætheling;;;;;;;;;;;;;x
title_prince_jute;Ætheling;;;;;;;;;;;;;x
title_prince_oldfrisian;Ætheling;;;;;;;;;;;;;x
title_prince_frisian;Ætheling;;;;;;;;;;;;;x
title_prince_dane;Åtheling;;;;;;;;;;;;;x
title_prince_proto_norse;Åtheling;;;;;;;;;;;;;x
title_prince_imperiale;Procer;;;;;;;;;;;;;x
title_prince_female;Princess;;;;;;;;;;;;;x
title_tanist;Tanist;;;;;;;;;;;;;x
#title_tanist_anglosaxon;Ætheling;;;;;;;;;;;;;x
#title_tanist_dane;Åtheling;;;;;;;;;;;;;x
#title_tanist_roman;Procer;;;;;;;;;;;;;x
#title_tanist_romanogallic;Procer;;;;;;;;;;;;;x
title_court_jester;Court Jester;;;;;;;;;;;;;x
title_court_jester_desc;The court Jester is kept around provide general entertainment to the court. Also know as a fool it is generally not considered to be the most prestigious office at court.;;;;;;;;;;;;;x
title_dominus_convivii;Dominus Convivii;;;;;;;;;;;;;x
title_dominus_convivii_desc;The post of Dominus Convivii is held by the master cook of the court, responsible for the court kitchens and food supplies. It carries a certain amount of prestige.;;;;;;;;;;;;;x
title_master_of_the_horse;Master of the Horse;;;;;;;;;;;;;x
title_master_of_the_horse_imperiale;Magister Equitum;;;;;;;;;;;;;x
title_master_of_the_horse_desc;This office dates all the way back the Roman Republic, and in a era where a horse is a symbol of power, still very important. Although the Master of the Horse delegates the actual day to day running of the actual stables, much of the prestige of this office comes from the responsibility for the stud.;;;;;;;;;;;;;x
title_master_of_the_hunt;Master of the Hunt;;;;;;;;;;;;;x
title_master_of_the_hunt_desc;In an era when hunting was an opportunity to demonstrate horsemanship and martial prowess the hunt was serious business. The Master of the Hunt was a position of importance.;;;;;;;;;;;;;x
title_master_of_the_hounds;Master of the Hounds;;;;;;;;;;;;;x
title_master_of_the_hounds_desc;Being hunting the main peacetime activity of the wealthy warrior class, the hounds employed for the hunts are important.;;;;;;;;;;;;;x
title_grand_butler;Grand Butler;;;;;;;;;;;;;x
title_grand_butler_desc;Although most of the household duties were passed over to servants, the butler had the right to pour the liege's wine when at his table. With the ability to grab the liege's ear at the same time, the butler was an important man.;;;;;;;;;;;;;x
title_high_almoner;High Almoner;;;;;;;;;;;;;x
title_high_almoner_desc;The handing out of alms was integral part of rulership and religious observance. The one responsible for this task is a very important personage.;;;;;;;;;;;;;x
title_cupbearer;Cupbearer;;;;;;;;;;;;;x
title_cupbearer_dane;Mundskænk;;;;;;;;;;;;;x
title_cupbearer_proto_norse;Mundskænk;;;;;;;;;;;;;x
title_cupbearer_desc;Poison is always a danger, so being entrusted with serving drinks is a great honor.;;;;;;;;;;;;;x
title_seneschal;Palatinus;;;;;;;;;;;;;x
title_seneschal_desc;A Palatinus was a high-level official attached to imperial or royal courts in northern Europe since Roman times. His duties as a representative of the sovereign's household included ritual proceedings such as oath takings, and the written records of those developments.;;;;;;;;;;;;;x
title_food_taster;Food Taster;;;;;;;;;;;;;x
title_food_taster_desc;Food tasters have the dubious pleasure of trying all dishes before their master has a bite...;;;;;;;;;;;;;x
title_court_calligrapher;Court Calligrapher;;;;;;;;;;;;;x
title_court_calligrapher_desc;Skilled calligraphers are highly respected and very useful in diplomatic matters.;;;;;;;;;;;;;x
#title_court_musician;Court Bard;;;;;;;;;;;;;x
title_court_bard_anglosaxon;Court Skald;;;;;;;;;;;;;x
title_court_bard_angle;Court Skald;;;;;;;;;;;;;x
title_court_bard_oldsaxon;Court Skald;;;;;;;;;;;;;x
title_court_bard_saxon;Court Skald;;;;;;;;;;;;;x
title_court_bard_jute;Court Skald;;;;;;;;;;;;;x
title_court_bard_oldfrisian;Court Skald;;;;;;;;;;;;;x
title_court_bard_frisian;Court Skald;;;;;;;;;;;;;x
#title_court_musician_desc;The Court Bard is always ready to entertain with soothing or stirring music, and to tell tales of famous characters and their deeds.;;;;;;;;;;;;;x
title_court_poet;Court Poet;;;;;;;;;;;;;x
title_court_poet_desc;Poets enjoy a great deal of respect and prestige.;;;;;;;;;;;;;x
title_chief_architect;Chief Architect;;;;;;;;;;;;;x
title_chief_architect_desc;The Chief Architect is responsible for designing and overseeing the construction of castles, bridges, palaces and other structures.;;;;;;;;;;;;;x
title_court_dwarf;Court Dwarf;;;;;;;;;;;;;x
